timestamp,underlying,option,time_to_maturity,implied_vol,delta,mid_price
15500,10497.0,747.5,6984500,1.0971873351955376e-05,0.9947721492420502,747.5
15600,10497.0,747.5,6984400,1.097194721265492e-05,0.9947721655025549,747.5
15700,10495.0,745.5,6984300,1.0948655498475523e-05,0.9947543550708695,745.5
15800,10497.0,747.5,6984200,1.0972094939598524e-05,0.9947721980210935,747.5
15900,10496.5,747.0,6984100,1.0966327228838029e-05,0.9947677717487223,747.0
16000,10496.5,747.5,6984000,1.1866149903427134e-05,0.9910640567224518,747.5
16100,10496.5,746.5,6983900,1e-07,1.0,746.5
16200,10494.5,745.5,6983800,1.1839600108467567e-05,0.9910443187680668,745.5
16300,10495.5,746.0,6983700,1.0954939140146266e-05,0.9947589241590825,746.0
16400,10495.0,746.5,6983600,1.2506647456145851e-05,0.9875955572990585,746.5
16500,10495.5,745.5,6983500,1e-07,1.0,745.5
16600,10488.5,739.5,6983400,1.1759858594274708e-05,0.9909837959331727,739.5
16700,10489.5,739.5,6983300,1e-07,1.0,739.5
16800,10489.0,739.5,6983200,1.082931221769238e-05,0.9948753956588609,739.5
16900,10489.5,739.5,6983100,1e-07,1.0,739.5
17000,10490.0,740.5,6983000,1.0841161400619915e-05,0.994884099405859,740.5
17100,10484.5,735.5,6982900,1.1706958585876569e-05,0.9909423305883908,735.5
17200,10483.5,733.5,6982800,1e-07,1.0,733.5
17300,10485.0,735.5,6982700,1.0782792265094937e-05,0.9948406717621343,735.5
17400,10481.5,732.0,6982600,1.074170966593996e-05,0.9948102163572818,732.0
17500,10481.0,731.5,6982500,1.0735890624024374e-05,0.9948058854375825,731.5
17600,10481.0,731.5,6982400,1.0735963348940194e-05,0.9948059001019248,731.5
17700,10481.5,732.5,6982300,1.166750223816961e-05,0.990910644108863,732.5
17800,10481.0,731.5,6982200,1.0736108802665459e-05,0.9948059294336496,731.5
17900,10483.0,733.5,6982100,1.0759729403595286e-05,0.9948233422051639,733.5
18000,10483.0,733.5,6982000,1.0759802204192796e-05,0.9948233571490592,733.5
18100,10484.0,734.5,6981900,1.077163068323016e-05,0.994832081392438,734.5
18200,10483.0,733.5,6981800,1.0759947809495896e-05,0.9948233870391442,733.5
18300,10485.0,735.5,6981700,1.0783521169668922e-05,0.9948408231534848,735.5
18400,10483.5,734.5,6981600,1.1694723443261314e-05,0.9909318318376394,734.5
18500,10485.0,735.5,6981500,1.0783666967799922e-05,0.9948408534382414,735.5
18600,10485.0,735.5,6981400,1.0783739869019422e-05,0.9948408685814247,735.5
18700,10486.5,737.5,6981300,1.1734956561423636e-05,0.9909631776796056,737.5
18800,10486.5,737.5,6981200,1.1735040586740402e-05,0.9909631777825492,737.5
18900,10483.5,733.5,6981100,1e-07,1.0,733.5
19000,10486.0,736.5,6981000,1.079576661926501e-05,0.9948496401037273,736.5
19100,10482.5,733.5,6980900,1.1681987374323345e-05,0.9909212760296556,733.5
19200,10485.5,736.5,6980800,1.1722045276833276e-05,0.9909527879124659,736.5
19300,10487.0,737.5,6980700,1.0807711753085648e-05,0.994858392211443,737.5
19400,10486.0,737.0,6980600,1.1728878507784592e-05,0.9909579905188326,737.0
19500,10487.0,737.5,6980500,1.0807857809463668e-05,0.994858422734458,737.5
19600,10487.0,737.5,6980400,1.0807930839910809e-05,0.994858437996421,737.5
19700,10485.5,736.0,6980300,1.0790410821342353e-05,0.9948453912865858,736.0
19800,10486.5,736.5,6980200,1e-07,1.0,736.5
19900,10485.5,736.5,6980100,1.1722632623843961e-05,0.9909527899118148,736.5
20000,10486.5,737.5,6980000,1.1736049049603818e-05,0.9909631789295654,737.5
20100,10486.5,737.5,6979900,1.1736133101434223e-05,0.9909631790177856,737.5
20200,10490.0,740.5,6979800,1.0843504716445549e-05,0.9948845885657107,740.5
20300,10492.5,742.5,6979700,1e-07,1.0,742.5
20400,10493.5,744.5,6979600,1.182981341030965e-05,0.9910343189717391,744.5
20500,10493.0,743.5,6979500,1.0878813516227403e-05,0.9949105334523565,743.5
20600,10495.0,745.5,6979400,1.0952266060739291e-05,0.9947551641951339,745.5
20700,10493.5,743.5,6979300,1e-07,1.0,743.5
20800,10493.5,744.0,6979200,1.0884879580076152e-05,0.9949148737520257,744.0
20900,10497.0,747.5,6979100,1.0975864478688714e-05,0.9947730261215465,747.5
21000,10497.0,747.5,6979000,1.0975938439477304e-05,0.9947730423368957,747.5
21100,10499.0,749.5,6978900,1.099939499562574e-05,0.9947907074680042,749.5
21200,10496.0,746.5,6978800,1.096439725130257e-05,0.9947641878847816,746.5
21300,10499.0,749.5,6978700,1.0999543422080668e-05,0.9947907391881793,749.5
21400,10500.0,750.5,6978600,1.101131342297089e-05,0.9947995106053183,750.5
21500,10502.5,753.5,6978500,1.1951125961656737e-05,0.9911218494564397,753.5
21600,10501.5,751.5,6978400,1e-07,1.0,751.5
21700,10500.5,750.5,6978300,1e-07,1.0,750.5
21800,10498.0,748.5,6978200,1.0988221272415506e-05,0.9947820171307578,748.5
21900,10499.0,749.5,6978100,1.099998874781171e-05,0.9947908343228206,749.5
22000,10499.5,749.5,6978000,1e-07,1.0,749.5
22100,10497.5,747.5,6977900,1e-07,1.0,747.5
22200,10497.0,747.5,6977800,1.0976826114166185e-05,0.9947732368541422,747.5
22300,10498.5,749.5,6977700,1.1898278967313224e-05,0.9910834448775714,749.5
22400,10491.5,741.5,6977600,1e-07,1.0,741.5
22500,10491.5,742.0,6977500,1.0862741372853042e-05,0.9948979138147093,742.0
22600,10491.0,741.5,6977400,1.0856965379973917e-05,0.9948936097006027,741.5
22700,10488.0,738.5,6977300,1.082191590209993e-05,0.9948676106545581,738.5
22800,10485.0,735.5,6977200,1.0786803020141218e-05,0.9948415050711529,735.5
22900,10482.5,733.5,6977100,1.1685161632907587e-05,0.9909213079938072,733.5
23000,10483.0,733.5,6977000,1.076344398275561e-05,0.9948241053128717,733.5
23100,10485.5,736.5,6976900,1.1725318909704848e-05,0.990952798346715,736.5
23200,10484.0,734.5,6976800,1.0775347656798855e-05,0.9948328499229185,734.5
23300,10483.0,733.5,6976700,1.0763662598844871e-05,0.9948241502621883,733.5
23400,10486.0,736.5,6976600,1.0798978383339078e-05,0.9948503098608121,736.5
23500,10488.0,738.5,6976500,1.0822501109869927e-05,0.9948677330177699,738.5
23600,10489.0,739.5,6976400,1.0834288290462058e-05,0.9948764358913845,739.5
23700,10488.5,739.0,6976300,1.082850528442009e-05,0.9948721091069518,739.0
23800,10486.5,736.5,6976200,1e-07,1.0,736.5
23900,10486.0,736.5,6976100,1.0799343537693802e-05,0.9948503860182205,736.5
24000,10485.5,736.5,6976000,1.1726074803609725e-05,0.9909528005105205,736.5
24100,10488.0,738.5,6975900,1.082294008084314e-05,0.994867824796784,738.5
24200,10492.5,743.0,6975800,1.0875687332499634e-05,0.9949067927344479,743.0
24300,10492.0,742.5,6975700,1.0869912421257606e-05,0.9949025009652198,742.5
24400,10494.5,744.5,6975600,1e-07,1.0,744.5
24500,10493.5,743.5,6975500,1e-07,1.0,743.5
24600,10493.0,743.5,6975400,1.0881829418167163e-05,0.9949111535989349,743.5
24700,10492.0,742.5,6975300,1.0870206410377994e-05,0.9949025617309355,742.5
24800,10494.0,744.5,6975200,1.089367108025332e-05,0.9949197628375496,744.5
24900,10497.0,747.5,6975100,1.0978824364285402e-05,0.9947736740614319,747.5
25000,10497.5,747.5,6975000,1e-07,1.0,747.5
25100,10497.5,748.5,6974900,1.1887299446782078e-05,0.9910736653967227,748.5
25200,10498.0,748.5,6974800,1.0990741703664103e-05,0.9947825619161738,748.5
25300,10496.5,746.5,6974700,1e-07,1.0,746.5
25400,10497.5,747.5,6974600,1e-07,1.0,747.5
25500,10497.5,747.5,6974500,1e-07,1.0,747.5
25600,10497.5,747.5,6974400,1e-07,1.0,747.5
25700,10495.5,746.5,6974300,1.1861060776360273e-05,0.9910540597479742,746.5
25800,10497.0,747.5,6974200,1.0979490750518025e-05,0.99477381965494,747.5
25900,10497.0,747.5,6974100,1.0979564802795802e-05,0.9947738358275661,747.5
26000,10497.5,748.5,6974000,1.1888070276010121e-05,0.99107364726575,748.5
26100,10502.0,752.5,6973900,1.1038227480851442e-05,0.9948175837642743,752.5
26200,10502.5,752.5,6973800,1e-07,1.0,752.5
26300,10501.0,751.5,6973700,1.102666538409768e-05,0.9948089715603925,751.5
26400,10501.5,751.5,6973600,1e-07,1.0,751.5
26500,10501.5,751.5,6973500,1e-07,1.0,751.5
26600,10498.5,748.5,6973400,1e-07,1.0,748.5
26700,10495.5,745.5,6973300,1e-07,1.0,745.5
26800,10497.0,747.0,6973200,1e-07,1.0,747.0
26900,10497.0,747.5,6973100,1.0980305428680856e-05,0.9947739975047787,747.5
27000,10495.0,745.5,6973000,1.0956988371645412e-05,0.9947562187308472,745.5
27100,10491.5,741.5,6972900,1e-07,1.0,741.5
27200,10488.5,738.5,6972800,1e-07,1.0,738.5
27300,10487.5,738.5,6972700,1.1755535989735753e-05,0.9909735004789288,738.5
27400,10482.0,732.5,6972600,1.07548803370069e-05,0.994816050081136,732.5
27500,10484.0,734.5,6972500,1.0778484431302636e-05,0.9948334991583311,734.5
27600,10481.0,731.5,6972400,1.0743242447571778e-05,0.9948073714965727,731.5
27700,10483.0,733.5,6972300,1.076687039873622e-05,0.9948248102704621,733.5
27800,10483.0,733.5,6972200,1.0766943334497212e-05,0.9948248252867611,733.5
27900,10485.5,736.0,6972100,1.079639718285154e-05,0.994846637975297,736.0
28000,10485.0,735.5,6972000,1.0790599030205119e-05,0.9948422943423846,735.5
28100,10485.0,735.5,6971900,1.0790672068959305e-05,0.9948423095335174,735.5
28200,10484.5,735.0,6971800,1.0784871459505545e-05,0.9948379650244776,735.0
28300,10484.5,735.5,6971700,1.1716348233908404e-05,0.9909423800361353,735.5
28400,10482.5,733.5,6971600,1.168976113590089e-05,0.9909213514123103,733.5
28500,10485.5,735.5,6971500,1e-07,1.0,735.5
28600,10483.0,733.5,6971400,1.0767526870680475e-05,0.9948249454425319,733.5
28700,10482.0,732.5,6971300,1.075582801958238e-05,0.9948162438104872,732.5
28800,10485.5,735.5,6971200,1e-07,1.0,735.5
28900,10487.5,738.0,6971100,1.082059246941599e-05,0.9948642103241376,738.0
29000,10486.5,737.5,6971000,1.1743621892804329e-05,0.9909631823331283,737.5
29100,10482.5,732.5,6970900,1e-07,1.0,732.5
29200,10483.0,733.5,6970800,1.0767964581321401e-05,0.9948250355888001,733.5
29300,10482.5,733.5,6970700,1.169051436613074e-05,0.9909213581960858,733.5
29400,10481.5,731.5,6970600,1e-07,1.0,731.5
29500,10482.5,733.0,6970500,1.076229885934663e-05,0.994820721267342,733.0
29600,10481.0,731.5,6970400,1.0744699848737941e-05,0.9948076669223275,731.5
29700,10483.0,733.5,6970300,1.076832937853664e-05,0.9948251107298512,733.5
29800,10484.0,734.5,6970200,1.0780163320590782e-05,0.9948338468766534,734.5
29900,10483.0,734.0,6970100,1.1697684162867196e-05,0.9909266397710643,734.0
30000,10482.5,732.5,6970000,1e-07,1.0,732.5
30100,10482.0,732.5,6969900,1.0756848857851735e-05,0.9948164525961908,732.5
30200,10479.0,729.5,6969800,1.0721527688037544e-05,0.9947903648106067,729.5
30300,10479.5,730.0,6969700,1.0727508226601382e-05,0.9947947218783859,730.0
30400,10479.0,729.5,6969600,1.0721673358782774e-05,0.9947903937306896,729.5
30500,10479.5,730.5,6969500,1.1651527571282183e-05,0.9908894107851761,730.5
30600,10474.0,724.5,6969400,1.0662517611390499e-05,0.994747292751261,724.5
30700,10473.0,723.5,6969300,1.0650675404481227e-05,0.9947387673537803,723.5
30800,10475.0,725.5,6969200,1.0674558761799899e-05,0.9947558920890716,725.5
30900,10476.0,726.5,6969100,1.0686508601140069e-05,0.9947645089555386,726.5
31000,10475.0,725.5,6969000,1.0674704342820362e-05,0.9947559192397936,725.5
31100,10473.5,724.5,6968900,1.1572114821534103e-05,0.99082400558263,724.5
31200,10476.0,726.5,6968800,1.0686726994084389e-05,0.99476455044704,726.5
31300,10475.5,725.5,6968700,1e-07,1.0,725.5
31400,10475.5,725.5,6968600,1e-07,1.0,725.5
31500,10474.5,725.0,6968500,1.0669122894108836e-05,0.9947516958350733,725.0
31600,10473.5,723.5,6968400,1e-07,1.0,723.5
31700,10472.0,722.5,6968300,1.0639468190313129e-05,0.9947303929110691,722.5
31800,10474.0,724.5,6968200,1.0663391133685591e-05,0.994747452442882,724.5
31900,10472.5,723.5,6968100,1.1559463578232587e-05,0.9908129327531289,723.5
32000,10467.0,717.5,6968000,1.0579677280532752e-05,0.9946885784891025,717.5
32100,10460.5,711.5,6967900,1.1399970067496158e-05,0.9906759272909842,711.5
32200,10453.5,704.5,6967800,1.1306878106703378e-05,0.9905931268791633,704.5
32300,10458.5,709.5,6967700,1.1373520414855941e-05,0.9906524655986565,709.5
32400,10459.0,709.5,6967600,1.0482601609255696e-05,0.9946248076224756,709.5
32500,10458.0,708.5,6967500,1.0470370900547066e-05,0.994617180629475,708.5
32600,10441.5,692.5,6967400,1.1147043147452101e-05,0.9904479021455964,692.5
32700,10441.5,692.5,6967300,1.1147122358882063e-05,0.990447906311583,692.5
32800,10456.5,707.5,6967200,1.1347305369515304e-05,0.9906288612466416,707.5
32900,10450.0,700.5,6967100,1.0357957708121598e-05,0.9946088622888443,700.5
33000,10449.0,699.5,6967000,1.035305459290563e-05,0.9945733614031464,699.5
33100,10446.5,696.5,6966900,1e-07,1.0,696.5
33200,10443.5,694.5,6966800,1.1174269016805499e-05,0.9904723281373252,694.5
33300,10438.0,688.5,6966700,1.0216783961859228e-05,0.9944889704750776,688.5
33400,10440.5,691.5,6966600,1.1134290557346423e-05,0.9904357178772265,691.5
33500,10442.0,692.5,6966500,1.0269265412599663e-05,0.9945097273728591,692.5
33600,10442.0,692.5,6966400,1.0269340779783267e-05,0.9945097209743949,692.5
33700,10444.5,694.5,6966300,1e-07,1.0,694.5
33800,10442.5,693.0,6966200,1.0272089861694611e-05,0.9945274344504742,693.0
33900,10443.0,693.5,6966100,1.0324468398439384e-05,0.994352709259526,693.5
34000,10445.0,695.5,6966000,1.0333980485701452e-05,0.9944285038731807,695.5
34100,10442.5,692.5,6965900,1e-07,1.0,692.5
34200,10441.0,691.5,6965800,1.0256790277798625e-05,0.9945042117115328,691.5
34300,10440.0,690.5,6965700,1.0243811195092882e-05,0.9944989102375541,690.5
34400,10444.5,695.5,6965600,1.1188587799918511e-05,0.9904845606174807,695.5
34500,10442.5,692.5,6965500,1e-07,1.0,692.5
34600,10441.0,691.5,6965400,1.0257092462275726e-05,0.9945041820752415,691.5
34700,10440.5,691.5,6965300,1.1135319610170062e-05,0.9904357708618038,691.5
34800,10448.0,698.5,6965200,1.0348718348168513e-05,0.9945402610029824,698.5
34900,10448.5,699.5,6965100,1.1242392533531114e-05,0.9905331218154111,699.5
35000,10448.5,699.5,6965000,1.1242472371121746e-05,0.9905331263630582,699.5
35100,10450.0,700.5,6964900,1.0358656245363215e-05,0.9946123899004429,700.5
35200,10451.0,701.5,6964800,1.036366523072768e-05,0.9946477895175948,701.5
35300,10448.5,698.5,6964700,1e-07,1.0,698.5
35400,10449.0,699.5,6964600,1.0353810541478358e-05,0.9945772505340899,699.5
35500,10456.5,707.5,6964500,1.1349481817363128e-05,0.9906289791720423,707.5
35600,10456.5,707.5,6964400,1.1349562451865247e-05,0.9906289835348363,707.5
35700,10456.0,706.5,6964300,1.044802095846054e-05,0.9946023442912741,706.5
35800,10454.5,705.5,6964200,1.13230897963004e-05,0.9906052243203249,705.5
35900,10452.5,703.5,6964100,1.1296525055644008e-05,0.9905813262248139,703.5
36000,10450.5,700.5,6964000,1e-07,1.0,700.5
36100,10447.5,698.5,6963900,1.1230005893175477e-05,0.9905210725969764,698.5
36200,10448.0,698.5,6963800,1.0349156097002554e-05,0.9945425525666047,698.5
36300,10449.5,699.5,6963700,1e-07,1.0,699.5
36400,10450.5,700.5,6963600,1e-07,1.0,700.5
36500,10453.0,703.5,6963500,1.0446761474060965e-05,0.994446198264517,703.5
