timestamp,underlying,option,time_to_maturity,implied_vol,delta,mid_price
4000,10508.0,1008.5,6996000,1.4460960727873689e-05,0.9960422621344185,1008.5
4100,10508.0,1008.5,6995900,1.446106188261891e-05,0.9960422668029157,1008.5
4200,10510.0,1010.0,6995800,1e-07,1.0,1010.0
4300,10507.5,1008.0,6995700,1.4455335082517793e-05,0.9960402692286106,1008.0
4400,10508.0,1008.0,6995600,1e-07,1.0,1008.0
4500,10507.0,1007.0,6995500,1e-07,1.0,1007.0
4600,10506.0,1006.5,6995400,1.4437835277885784e-05,0.9960342763354619,1006.5
4700,10506.5,1006.5,6995300,1e-07,1.0,1006.5
4800,10505.5,1005.5,6995200,1e-07,1.0,1005.5
4900,10503.0,1003.5,6995100,1.4402462395216799e-05,0.9960223378401118,1003.5
5000,10504.0,1004.0,6995000,1e-07,1.0,1004.0
5100,10503.0,1003.5,6994900,1.4402664516678804e-05,0.9960223459254738,1003.5
5200,10502.5,1003.5,6994800,1.5556496804436695e-05,0.9930320994947268,1003.5
5300,10505.5,1005.5,6994700,1e-07,1.0,1005.5
5400,10506.0,1006.5,6994600,1.4438644321565968e-05,0.9960343116797288,1006.5
5500,10510.0,1010.5,6994500,1.4486168218774434e-05,0.9960503884099863,1010.5
5600,10512.0,1012.0,6994400,1e-07,1.0,1012.0
5700,10509.5,1009.5,6994300,1e-07,1.0,1009.5
5800,10512.5,1012.5,6994200,1e-07,1.0,1012.5
5900,10513.0,1013.5,6994100,1.4522025405248249e-05,0.9960625735880835,1013.5
6000,10514.0,1014.5,6994000,1.4533921412472888e-05,0.9960666564624522,1014.5
6100,10515.0,1015.5,6993900,1.454580583698112e-05,0.9960707511658794,1015.5
6200,10514.5,1014.5,6993800,1e-07,1.0,1014.5
6300,10513.5,1013.5,6993700,1e-07,1.0,1013.5
6400,10511.0,1011.5,6993600,1.4498907925495629e-05,0.9960544779946785,1011.5
6500,10512.0,1012.5,6993500,1.4510826744374544e-05,0.996058538972686,1012.5
6600,10509.0,1009.5,6993400,1.4475441906743116e-05,0.9960464082932117,1009.5
6700,10511.0,1011.5,6993300,1.449921166345464e-05,0.9960544933102545,1011.5
6800,10512.0,1012.5,6993200,1.4511130529235524e-05,0.9960585547132278,1012.5
6900,10515.5,1015.5,6993100,1e-07,1.0,1015.5
7000,10515.0,1014.5,6993000,,,1014.5
7100,10512.5,1012.5,6992900,1e-07,1.0,1012.5
7200,10512.5,1012.5,6992800,1e-07,1.0,1012.5
7300,10509.5,1009.5,6992700,1e-07,1.0,1009.5
7400,10512.0,1012.5,6992600,1.4511738142657019e-05,0.9960585862267419,1012.5
7500,10512.0,1012.5,6992500,1.451183941722475e-05,0.9960585914832012,1012.5
7600,10512.0,1012.5,6992400,1.451194069340558e-05,0.9960585967408737,1012.5
7700,10512.0,1012.0,6992300,1e-07,1.0,1012.0
7800,10512.0,1012.0,6992200,1e-07,1.0,1012.0
7900,10512.5,1012.5,6992100,1e-07,1.0,1012.5
8000,10513.0,1013.5,6992000,1.4524152267514554e-05,0.9960626868426239,1013.5
8100,10512.5,1012.5,6991900,1e-07,1.0,1012.5
8200,10512.5,1012.5,6991800,1e-07,1.0,1012.5
8300,10511.5,1011.5,6991700,1e-07,1.0,1011.5
8400,10508.5,1008.5,6991600,1e-07,1.0,1008.5
8500,10508.5,1008.5,6991500,1e-07,1.0,1008.5
8600,10509.0,1009.0,6991400,1e-07,1.0,1009.0
8700,10509.0,1009.5,6991300,1.4477567782126306e-05,0.9960465100006536,1009.5
8800,10509.0,1009.5,6991200,1.4477669032392378e-05,0.9960465148564701,1009.5
8900,10510.5,1010.0,6991100,,,1010.0
9000,10510.5,1010.5,6991000,1e-07,1.0,1010.5
9100,10506.5,1006.5,6990900,1e-07,1.0,1006.5
9200,10507.5,1007.5,6990800,1e-07,1.0,1007.5
9300,10508.0,1008.5,6990700,1.44663242108031e-05,0.9960425111114826,1008.5
9400,10508.5,1008.5,6990600,1e-07,1.0,1008.5
9500,10509.5,1009.5,6990500,1e-07,1.0,1009.5
9600,10509.5,1010.0,6990400,1.4484400592139725e-05,0.9960485718276801,1010.0
9700,10509.5,1009.5,6990300,1e-07,1.0,1009.5
9800,10512.0,1012.0,6990200,1e-07,1.0,1012.0
9900,10512.0,1012.5,6990100,1.4514270492191871e-05,0.9960587179995634,1012.5
10000,10513.0,1013.5,6990000,1.4526178510188854e-05,0.9960627952053991,1013.5
10100,10513.0,1013.5,6989900,1.4526279839211322e-05,0.9960628006364015,1013.5
10200,10511.0,1011.5,6989800,1.4502756355173147e-05,0.9960546727793926,1011.5
10300,10510.5,1011.0,6989700,1.4496944398133878e-05,0.99605265140827,1011.0
10400,10508.0,1008.5,6989600,1.4467437969123076e-05,0.9960425631824281,1008.5
10500,10502.0,1002.5,6989500,1.4396210793806112e-05,0.9960185927171122,1002.5
10600,10503.0,1002.5,6989400,,,1002.5
10700,10502.0,1002.5,6989300,1.4396413055147668e-05,0.9960186006739798,1002.5
10800,10504.5,1004.5,6989200,1e-07,1.0,1004.5
10900,10505.5,1005.5,6989100,1e-07,1.0,1005.5
11000,10506.0,1006.5,6989000,1.4444310626725426e-05,0.9960345610350815,1006.5
11100,10506.0,1006.5,6988900,1.4444411858438378e-05,0.9960345655189055,1006.5
11200,10504.5,1004.5,6988800,1e-07,1.0,1004.5
11300,10506.5,1006.5,6988700,1e-07,1.0,1006.5
11400,10507.5,1007.5,6988600,1e-07,1.0,1007.5
11500,10506.5,1006.5,6988500,1e-07,1.0,1006.5
11600,10501.0,1001.5,6988400,1.4385399601233859e-05,0.9960146706394711,1001.5
11700,10502.5,1002.5,6988300,1e-07,1.0,1002.5
11800,10502.5,1002.5,6988200,1e-07,1.0,1002.5
11900,10503.0,1003.5,6988100,1.4409540694814585e-05,0.9960226232732525,1003.5
12000,10504.5,1004.5,6988000,1e-07,1.0,1004.5
12100,10504.0,1004.5,6987900,1.4421647013339303e-05,0.9960266153175364,1004.5
12200,10502.5,1002.5,6987800,1e-07,1.0,1002.5
12300,10501.0,1001.5,6987700,1.4386107492142666e-05,0.9960146977450957,1001.5
12400,10502.5,1002.5,6987600,1e-07,1.0,1002.5
12500,10503.0,1003.0,6987500,1e-07,1.0,1003.0
12600,10503.0,1003.5,6987400,1.4410248983085518e-05,0.9960226520946882,1003.5
12700,10504.0,1004.5,6987300,1.4422254276038325e-05,0.996026640777261,1004.5
12800,10503.0,1003.0,6987200,1e-07,1.0,1003.0
12900,10504.0,1004.5,6987100,1.4422456710470002e-05,0.9960266492722805,1004.5
13000,10504.5,1004.5,6987000,1e-07,1.0,1004.5
13100,10500.5,1001.0,6986900,1.4380950899355904e-05,0.9960127480586033,1001.0
13200,10500.0,1000.5,6986800,1.4375083891595668e-05,0.9960107731359489,1000.5
13300,10502.0,1002.5,6986700,1.4399043074769607e-05,0.9960187044829147,1002.5
13400,10502.0,1002.5,6986600,1.4399144252446524e-05,0.9960187084892933,1002.5
13500,10502.5,1002.5,6986500,1e-07,1.0,1002.5
13600,10503.0,1003.0,6986400,1e-07,1.0,1003.0
13700,10503.5,1003.5,6986300,1e-07,1.0,1003.5
13800,10503.5,1003.5,6986200,1e-07,1.0,1003.5
13900,10502.0,1002.5,6986100,1.4399650166456355e-05,0.996018728536493,1002.5
14000,10504.0,1004.5,6986000,1.4423570220739471e-05,0.9960266960705269,1004.5
14100,10502.5,1002.5,6985900,1e-07,1.0,1002.5
14200,10501.5,1001.5,6985800,1e-07,1.0,1001.5
14300,10501.5,1002.0,6985700,1.4394093942627469e-05,0.9960167589709736,1002.0
14400,10502.0,1002.5,6985600,1.440015612318364e-05,0.9960187486091994,1002.5
14500,10502.5,1002.5,6985500,1e-07,1.0,1002.5
14600,10499.5,999.5,6985400,1e-07,1.0,999.5
14700,10495.0,995.5,6985300,1.4316788447146354e-05,0.9959911383630334,995.5
14800,10495.0,995.5,6985200,1.4316889438518682e-05,0.9959911415867679,995.5
14900,10494.5,995.5,6985100,1.5465049576564217e-05,0.992980348474128,995.5
15000,10495.0,995.5,6985000,1.4317091426567487e-05,0.9959911480369061,995.5
15100,10497.0,997.5,6984900,1.4341145283756617e-05,0.9959990067535897,997.5
15200,10495.0,995.5,6984800,1.4317293421697938e-05,0.9959911544905835,995.5
15300,10497.0,997.5,6984700,1.4341347415014853e-05,0.995999013642745,997.5
15400,10497.5,997.5,6984600,1e-07,1.0,997.5
15500,10497.0,997.5,6984500,1.4341549553286106e-05,0.9959990205355961,997.5
15600,10497.0,997.5,6984400,1.4341650625051457e-05,0.9959990239834082,997.5
15700,10495.0,995.0,6984300,1e-07,1.0,995.0
15800,10497.0,997.5,6984200,1.4341852773837707e-05,0.9959990308818149,997.5
15900,10496.5,996.5,6984100,1e-07,1.0,996.5
16000,10496.5,997.5,6984000,1.5491813282367115e-05,0.9929934576190595,997.5
16100,10496.5,996.5,6983900,1e-07,1.0,996.5
16200,10494.5,995.5,6983800,1.546647280693937e-05,0.9929803975127356,995.5
16300,10495.5,996.0,6983700,1.4324396311253998e-05,0.9959931519726447,996.0
16400,10495.0,995.5,6983600,1.4318505541169224e-05,0.9959911932870934,995.5
16500,10495.5,995.5,6983500,1e-07,1.0,995.5
16600,10488.5,988.5,6983400,1e-07,1.0,988.5
16700,10489.5,989.5,6983300,1e-07,1.0,989.5
16800,10489.0,989.5,6983200,1.4246839028038204e-05,0.9959677811214404,989.5
16900,10489.5,989.5,6983100,1e-07,1.0,989.5
17000,10490.0,990.0,6983000,1e-07,1.0,990.0
17100,10484.5,985.5,6982900,1.5339353795130596e-05,0.9929148004347114,985.5
17200,10483.5,983.5,6982800,1e-07,1.0,983.5
17300,10485.0,985.5,6982700,1.4203685449816611e-05,0.9959422507255052,985.5
17400,10481.5,981.5,6982600,1e-07,1.0,981.5
17500,10481.0,981.5,6982500,1.4160536571103785e-05,0.9959156808948132,981.5
17600,10481.0,981.5,6982400,1.4160627557097396e-05,0.9959157040447384,981.5
17700,10481.5,982.0,6982300,1.4166159479126168e-05,0.9959190196694873,982.0
17800,10481.0,981.5,6982200,1.416080953035249e-05,0.995915750355052,981.5
17900,10483.0,983.5,6982100,1.4182621343046674e-05,0.9959290055548624,983.5
18000,10483.0,983.5,6982000,1.4182712084082826e-05,0.9959290295157005,983.5
18100,10484.0,984.5,6981900,1.419362038325538e-05,0.9959357308979393,984.5
18200,10483.0,983.5,6981800,1.4182893567348972e-05,0.9959290774479269,983.5
18300,10485.0,985.5,6981700,1.4204590333654025e-05,0.9959424982773194,985.5
18400,10483.5,983.5,6981600,1e-07,1.0,983.5
18500,10485.0,985.5,6981500,1.4204771314939832e-05,0.9959425478301305,985.5
18600,10485.0,985.5,6981400,1.4204861806162093e-05,0.9959425726118102,985.5
18700,10486.5,986.5,6981300,1e-07,1.0,986.5
18800,10486.5,987.0,6981200,1.4221171015677395e-05,0.9959527789402174,987.0
18900,10483.5,983.5,6981100,1e-07,1.0,983.5
19000,10486.0,986.0,6981000,1e-07,1.0,986.0
19100,10482.5,982.5,6980900,1e-07,1.0,982.5
19200,10485.5,985.5,6980800,1e-07,1.0,985.5
19300,10487.0,987.5,6980700,1.4226983834904367e-05,0.9959563127320546,987.5
19400,10486.0,986.5,6980600,1.4216344338721557e-05,0.9959495344631447,986.5
19500,10487.0,987.0,6980500,1e-07,1.0,987.0
19600,10487.0,987.5,6980400,1.4227254546218314e-05,0.9959563895777312,987.5
19700,10485.5,985.5,6980300,1e-07,1.0,985.5
19800,10486.5,986.5,6980200,1e-07,1.0,986.5
19900,10485.5,985.5,6980100,1e-07,1.0,985.5
20000,10486.5,986.5,6980000,1e-07,1.0,986.5
20100,10486.5,986.5,6979900,1e-07,1.0,986.5
20200,10490.0,990.5,6979800,1.4262301334705662e-05,0.9959717645315941,990.5
20300,10492.5,992.5,6979700,1e-07,1.0,992.5
20400,10493.5,993.5,6979600,1e-07,1.0,993.5
20500,10493.0,993.5,6979500,1.4298656724622707e-05,0.9959834867435085,993.5
20600,10495.0,995.5,6979400,1.4322749966447449e-05,0.9959913300834116,995.5
20700,10493.5,993.5,6979300,1e-07,1.0,993.5
20800,10493.5,993.5,6979200,1e-07,1.0,993.5
20900,10497.0,997.5,6979100,1.4347009936701147e-05,0.995999208045669,997.5
21000,10497.0,997.0,6979000,1e-07,1.0,997.0
21100,10499.0,999.5,6978900,1.4371132138186766e-05,0.9960071130511394,999.5
21200,10496.0,996.5,6978800,1.4335339548705151e-05,0.9959952806045964,996.5
21300,10499.0,999.5,6978700,1.437133460020182e-05,0.9960071205078619,999.5
21400,10500.0,1000.5,6978600,1.4383381626918644e-05,0.9960110853188681,1000.5
21500,10502.5,1002.5,6978500,1e-07,1.0,1002.5
21600,10501.5,1001.5,6978400,1e-07,1.0,1001.5
21700,10500.5,1000.5,6978300,1e-07,1.0,1000.5
21800,10498.0,998.5,6978200,1.435988533782565e-05,0.9960031855393005,998.5
21900,10499.0,999.5,6978100,1.4371942027875458e-05,0.9960071429014181,999.5
22000,10499.5,999.5,6978000,1e-07,1.0,999.5
22100,10497.5,997.5,6977900,1e-07,1.0,997.5
22200,10497.0,997.5,6977800,1.4348325236636646e-05,0.9959992535928428,997.5
22300,10498.5,998.5,6977700,1e-07,1.0,998.5
22400,10491.5,991.5,6977600,1e-07,1.0,991.5
22500,10491.5,991.5,6977500,1e-07,1.0,991.5
22600,10491.0,991.5,6977400,1.4276750306409278e-05,0.9959757319857756,991.5
22700,10488.0,988.5,6977300,1.4240748528547231e-05,0.9959640430293357,988.5
22800,10485.0,985.5,6977200,1.420866277652896e-05,0.9959436166394415,985.5
22900,10482.5,982.5,6977100,1e-07,1.0,982.5
23000,10483.0,983.5,6977000,1.418724964467869e-05,0.995930232039192,983.5
23100,10485.5,985.5,6976900,1e-07,1.0,985.5
23200,10484.0,984.5,6976800,1.419824231485828e-05,0.99593697813501,984.5
23300,10483.0,983.5,6976700,1.4187521929953963e-05,0.9959303044702925,983.5
23400,10486.0,986.5,6976600,1.4219959281565157e-05,0.9959505458025472,986.5
23500,10488.0,988.5,6976500,1.4241553228277879e-05,0.9959640688146233,988.5
23600,10489.0,989.5,6976400,1.425369764495123e-05,0.9959679625752286,989.5
23700,10488.5,988.5,6976300,1e-07,1.0,988.5
23800,10486.5,986.5,6976200,1e-07,1.0,986.5
23900,10486.0,986.0,6976100,1e-07,1.0,986.0
24000,10485.5,985.5,6976000,1e-07,1.0,985.5
24100,10488.0,988.5,6975900,1.4242158543978947e-05,0.9959640844318194,988.5
24200,10492.5,992.5,6975800,1e-07,1.0,992.5
24300,10492.0,992.5,6975700,1.4290486371266035e-05,0.9959796894216648,992.5
24400,10494.5,994.5,6975600,1e-07,1.0,994.5
24500,10493.5,993.5,6975500,1e-07,1.0,993.5
24600,10493.0,993.5,6975400,1.4302800160436107e-05,0.9959836131213767,993.5
24700,10492.0,992.5,6975300,1.429089060149919e-05,0.9959797014082004,992.5
24800,10494.0,994.5,6975200,1.431500435450965e-05,0.9959875405820768,994.5
24900,10497.0,997.5,6975100,1.4351057959512591e-05,0.995999348697061,997.5
25000,10497.5,997.5,6975000,1e-07,1.0,997.5
25100,10497.5,997.5,6974900,1e-07,1.0,997.5
25200,10498.0,998.5,6974800,1.4363327553061714e-05,0.9960033091381943,998.5
25300,10496.5,996.5,6974700,1e-07,1.0,996.5
25400,10497.5,997.5,6974600,1e-07,1.0,997.5
25500,10497.5,997.5,6974500,1e-07,1.0,997.5
25600,10497.5,997.5,6974400,1e-07,1.0,997.5
25700,10495.5,995.5,6974300,1e-07,1.0,995.5
25800,10497.0,997.0,6974200,1e-07,1.0,997.0
25900,10497.0,997.0,6974100,1e-07,1.0,997.0
26000,10497.5,997.5,6974000,1e-07,1.0,997.5
26100,10502.0,1002.5,6973900,1.4412007702200243e-05,0.9960192256428793,1002.5
26200,10502.5,1002.5,6973800,1e-07,1.0,1002.5
26300,10501.0,1001.5,6973700,1.4400282982795536e-05,0.9960152502018366,1001.5
26400,10501.5,1001.5,6973600,1e-07,1.0,1001.5
26500,10501.5,1001.5,6973500,1e-07,1.0,1001.5
26600,10498.5,998.5,6973400,1e-07,1.0,998.5
26700,10495.5,995.5,6973300,1e-07,1.0,995.5
26800,10497.0,997.0,6973200,1e-07,1.0,997.0
26900,10497.0,997.5,6973100,1.435308302199925e-05,0.9959994195869089,997.5
27000,10495.0,995.5,6973000,1.432922366422381e-05,0.9959915415749209,995.5
27100,10491.5,991.5,6972900,1e-07,1.0,991.5
27200,10488.5,988.5,6972800,1e-07,1.0,988.5
27300,10487.5,988.0,6972700,1.4239552738202914e-05,0.995961805868525,988.0
27400,10482.0,982.5,6972600,1.4180409097064846e-05,0.9959246233772595,982.5
27500,10484.0,984.0,6972500,1e-07,1.0,984.0
27600,10481.0,981.0,6972400,1e-07,1.0,981.0
27700,10483.0,983.5,6972300,1.419151585659485e-05,0.9959313704372682,983.5
27800,10483.0,983.5,6972200,1.4191606636536618e-05,0.9959313947431568,983.5
27900,10485.5,985.5,6972100,1e-07,1.0,985.5
28000,10485.0,985.5,6972000,1.4213369653911961e-05,0.9959449179090146,985.5
28100,10485.0,985.5,6971900,1.4213460180646441e-05,0.9959449430275144,985.5
28200,10484.5,984.5,6971800,1e-07,1.0,984.5
28300,10484.5,984.5,6971700,1e-07,1.0,984.5
28400,10482.5,982.5,6971600,1e-07,1.0,982.5
28500,10485.5,985.5,6971500,1e-07,1.0,985.5
28600,10483.0,983.5,6971400,1.4192332890248144e-05,0.9959315893173543,983.5
28700,10482.0,982.5,6971300,1.4181590879652107e-05,0.9959249342887283,982.5
28800,10485.5,985.5,6971200,1e-07,1.0,985.5
28900,10487.5,987.5,6971100,1e-07,1.0,987.5
29000,10486.5,986.5,6971000,1e-07,1.0,986.5
29100,10482.5,982.5,6970900,1e-07,1.0,982.5
29200,10483.0,983.5,6970800,1.4192877597036732e-05,0.9959317353963589,983.5
29300,10482.5,982.5,6970700,1e-07,1.0,982.5
29400,10481.5,981.0,6970600,,,981.0
29500,10482.5,982.5,6970500,1e-07,1.0,982.5
29600,10481.0,981.5,6970400,1.417154894038904e-05,0.9959185073799461,981.5
29700,10483.0,983.5,6970300,1.4193331530182208e-05,0.9959318572259757,983.5
29800,10484.0,984.5,6970200,1.4204225124226959e-05,0.9959386058539026,984.5
29900,10483.0,983.5,6970100,1.4193513106183494e-05,0.9959319059825686,983.5
30000,10482.5,982.5,6970000,1e-07,1.0,982.5
30100,10482.0,982.5,6969900,1.4182863645116718e-05,0.9959252697816063,982.5
30200,10479.0,979.5,6969800,1.4150291514883691e-05,0.9959054803504443,979.5
30300,10479.5,979.5,6969700,1e-07,1.0,979.5
30400,10479.0,979.5,6969600,1.4150474082116495e-05,0.9959055259472884,979.5
30500,10479.5,980.5,6969500,1.5289657254373077e-05,0.9928822237027606,980.5
30600,10474.0,974.5,6969400,1.4095661951236646e-05,0.9958733469323298,974.5
30700,10473.0,973.5,6969300,1.4084672652123345e-05,0.9958670424991792,973.5
30800,10475.0,975.5,6969200,1.4106899525261581e-05,0.9958797541352847,975.5
30900,10476.0,976.5,6969100,1.4118017605999687e-05,0.9958861812808641,976.5
31000,10475.0,975.5,6969000,1.4107083038370814e-05,0.9958797966100633,975.5
31100,10473.5,973.5,6968900,1e-07,1.0,973.5
31200,10476.0,976.5,6968800,1.4118292532171173e-05,0.9958862461892178,976.5
31300,10475.5,975.5,6968700,1e-07,1.0,975.5
31400,10475.5,975.5,6968600,1e-07,1.0,975.5
31500,10474.5,974.5,6968500,1e-07,1.0,974.5
31600,10473.5,973.5,6968400,1e-07,1.0,973.5
31700,10472.0,972.5,6968300,1.407448538499554e-05,0.9958609577121477,972.5
31800,10474.0,974.5,6968200,1.4096764411227024e-05,0.995873597197284,974.5
31900,10472.5,972.5,6968100,1e-07,1.0,972.5
32000,10467.0,967.5,6968000,1.4018828540690384e-05,0.9958301554520541,967.5
32100,10460.5,961.0,6967900,1.3895245622332486e-05,0.9959059816206951,961.0
32200,10453.5,953.5,6967800,1e-07,1.0,953.5
32300,10458.5,959.0,6967700,1.3872552368731438e-05,0.9958948551309693,959.0
32400,10459.0,959.5,6967600,1.3878374731112031e-05,0.9958976446568245,959.5
32500,10458.0,958.5,6967500,1.386700427992638e-05,0.9958921164232623,958.5
32600,10441.5,941.5,6967400,1e-07,1.0,941.5
32700,10441.5,941.5,6967300,1e-07,1.0,941.5
32800,10456.5,957.0,6967200,1.3850044619463787e-05,0.9958839099074048,957.0
32900,10450.0,950.5,6967100,1.377483204359035e-05,0.9958490839784457,950.5
33000,10449.0,949.5,6967000,1.3763256953239868e-05,0.9958438610704173,949.5
33100,10446.5,946.5,6966900,1e-07,1.0,946.5
33200,10443.5,943.5,6966800,1e-07,1.0,943.5
33300,10438.0,938.5,6966700,1.3633818401779463e-05,0.9957883538612772,938.5
33400,10440.5,941.0,6966600,1.366360490199307e-05,0.9958006713455122,941.0
33500,10442.0,942.5,6966500,1.368145720891818e-05,0.9958081510729097,942.5
33600,10442.0,942.5,6966400,1.3681551701848275e-05,0.9958081597664844,942.5
33700,10444.5,944.5,6966300,1e-07,1.0,944.5
33800,10442.5,943.0,6966200,1.3687650105193155e-05,0.9958106826503204,943.0
33900,10443.0,943.5,6966100,1.369364902454901e-05,0.995813204520805,943.5
34000,10445.0,945.0,6966000,1e-07,1.0,945.0
34100,10442.5,942.5,6965900,1e-07,1.0,942.5
34200,10441.0,941.5,6965800,1.3670285343263025e-05,0.9958032217520131,941.5
34300,10440.0,940.5,6965700,1.3658527236313192e-05,0.9957982684786972,940.5
34400,10444.5,944.5,6965600,1e-07,1.0,944.5
34500,10442.5,942.5,6965500,1e-07,1.0,942.5
34600,10441.0,941.5,6965400,1.3670663530454863e-05,0.9958032554470833,941.5
34700,10440.5,940.5,6965300,1e-07,1.0,940.5
34800,10448.0,948.5,6965200,1.3753261454589251e-05,0.9958388489899589,948.5
34900,10448.5,948.5,6965100,1e-07,1.0,948.5
35000,10448.5,948.5,6965000,1e-07,1.0,948.5
35100,10450.0,950.5,6964900,1.3776901211222964e-05,0.9958493296837017,950.5
35200,10451.0,951.0,6964800,1e-07,1.0,951.0
35300,10448.5,948.5,6964700,1e-07,1.0,948.5
35400,10449.0,949.0,6964600,1e-07,1.0,949.0
35500,10456.5,956.5,6964500,1e-07,1.0,956.5
35600,10456.5,956.5,6964400,1e-07,1.0,956.5
35700,10456.0,956.5,6964300,1.3847001289124104e-05,0.9958815605215772,956.5
35800,10454.5,954.5,6964200,1e-07,1.0,954.5
35900,10452.5,952.5,6964100,1e-07,1.0,952.5
36000,10450.5,950.5,6964000,1e-07,1.0,950.5
36100,10447.5,947.5,6963900,1e-07,1.0,947.5
36200,10448.0,948.5,6963800,1.3754580146438758e-05,0.995838996942012,948.5
36300,10449.5,949.5,6963700,1e-07,1.0,949.5
36400,10450.5,950.5,6963600,1e-07,1.0,950.5
36500,10453.0,953.5,6963500,1.3813086392670812e-05,0.9958654225224223,953.5
36600,10454.0,954.5,6963400,1.382475789200565e-05,0.9958708149706802,954.5
36700,10455.0,955.5,6963300,1.383640629445846e-05,0.9958762427128628,955.5
36800,10454.0,954.5,6963200,1.3824945487441491e-05,0.9958708401032469,954.5
36900,10452.5,952.5,6963100,1e-07,1.0,952.5
37000,10453.0,953.5,6963000,1.3813555749730108e-05,0.9958654836775147,953.5
37100,10448.5,948.5,6962900,1e-07,1.0,948.5
37200,10449.5,949.5,6962800,1e-07,1.0,949.5
37300,10450.0,950.0,6962700,1e-07,1.0,950.0
37400,10449.5,949.5,6962600,1e-07,1.0,949.5
37500,10451.0,951.5,6962500,1.379080330911281e-05,0.9958548808158306,951.5
37600,10450.5,950.5,6962400,1e-07,1.0,950.5
37700,10450.5,950.5,6962300,1e-07,1.0,950.5
37800,10448.5,949.0,6962200,1.3761934003044236e-05,0.9958417710154556,949.0
37900,10446.5,946.5,6962100,1e-07,1.0,946.5
38000,10444.0,944.5,6962000,1.370931417499492e-05,0.9958186360865456,944.5
38100,10447.0,947.5,6961900,1.3744661145547139e-05,0.9958340130103849,947.5
38200,10448.0,948.5,6961800,1.3756464309286513e-05,0.9958392091872492,948.5
38300,10452.5,953.0,6961700,1.3808979445620495e-05,0.9958629629160638,953.0
38400,10452.5,953.0,6961600,1.3809073366446715e-05,0.9958629750242634,953.0
38500,10453.0,953.5,6961500,1.3814963947231229e-05,0.9958656675598596,953.5
38600,10457.5,957.5,6961400,1e-07,1.0,957.5
38700,10456.5,956.5,6961300,1e-07,1.0,956.5
38800,10455.5,955.5,6961200,1e-07,1.0,955.5
38900,10457.5,958.0,6961100,1.3867248454306082e-05,0.9958902381326331,958.0
39000,10457.5,957.5,6961000,1e-07,1.0,957.5
39100,10451.5,951.5,6960900,1e-07,1.0,951.5
39200,10453.0,953.5,6960800,1.3815621170840782e-05,0.9958657535859424,953.5
