timestamp,underlying,option,time_to_maturity,implied_vol,delta,mid_price
7100,10512.5,276.5,6992900,8.279673896341804e-06,0.8781708164954405,276.5
7200,10512.5,275.5,6992800,8.092440236090929e-06,0.8834426774590306,275.5
7300,10509.5,273.5,6992700,8.215074150497249e-06,0.8773347358298137,273.5
7400,10512.0,275.5,6992600,8.17699804221783e-06,0.8806182466200081,275.5
7500,10512.0,275.5,6992500,8.177056795278378e-06,0.8806182386287678,275.5
7600,10512.0,275.5,6992400,8.177115549593383e-06,0.8806182306376369,275.5
7700,10512.0,275.5,6992300,8.177174305162507e-06,0.8806182226466259,275.5
7800,10512.0,275.5,6992200,8.177233061986554e-06,0.8806182146557141,275.5
7900,10512.5,275.5,6992100,8.092848423869896e-06,0.8834425890278097,275.5
8000,10513.0,276.5,6992000,8.198687142852308e-06,0.8808926853021786,276.5
8100,10512.5,275.5,6991900,8.092965060128983e-06,0.8834425637631913,275.5
8200,10512.5,275.5,6991800,8.093023380121947e-06,0.8834425511311238,275.5
8300,10511.5,275.5,6991700,8.258831765810822e-06,0.8778934715158837,275.5
8400,10508.5,272.5,6991600,8.194108373151797e-06,0.8770531569097402,272.5
8500,10508.5,272.5,6991500,8.194167136002758e-06,0.8770531523130943,272.5
8600,10509.0,272.5,6991400,8.11356566065969e-06,0.8797865309111512,272.5
8700,10509.0,273.5,6991300,8.294414682120204e-06,0.874681913704109,273.5
8800,10509.0,272.5,6991200,8.113682225756672e-06,0.8797865163465142,272.5
8900,10510.5,274.0,6991100,8.14583344453081e-06,0.8802038607000382,274.0
9000,10510.5,274.5,6991000,8.237670939944402e-06,0.8776147530201768,274.5
9100,10506.5,270.5,6990900,8.151230640774715e-06,0.87648573635115,270.5
9200,10507.5,271.5,6990800,8.172943676147655e-06,0.8767701534335614,271.5
9300,10508.0,272.5,6990700,8.27297111608814e-06,0.8743968862401561,272.5
9400,10508.5,272.5,6990600,8.194696058238301e-06,0.8770531109463908,272.5
9500,10509.5,273.5,6990500,8.216370448204236e-06,0.8773346313980577,273.5
9600,10509.5,273.5,6990400,8.216429385324059e-06,0.8773346266519811,273.5
9700,10509.5,273.5,6990300,8.216488323706006e-06,0.877334621905943,273.5
9800,10512.0,275.5,6990200,8.178408461974226e-06,0.8806180548609296,275.5
9900,10512.0,275.5,6990100,8.17846724515229e-06,0.8806180468723663,275.5
10000,10513.0,276.5,6990000,8.199865838114915e-06,0.8808925205861112,276.5
10100,10513.0,276.5,6989900,8.199924786091988e-06,0.880892512351523,276.5
10200,10511.0,274.5,6989800,8.157282682446436e-06,0.8803421893660015,274.5
10300,10510.5,274.5,6989700,8.238439224882517e-06,0.8776146893233779,274.5
10400,10508.0,272.5,6989600,8.273623215104215e-06,0.8743968542556849,272.5
10500,10502.0,266.5,6989500,8.142136476138461e-06,0.8726647506231572,266.5
10600,10503.0,267.5,6989400,8.164008158691903e-06,0.8729617769808955,267.5
10700,10502.0,266.5,6989300,8.142253141135962e-06,0.8726647457139205,266.5
10800,10504.5,268.5,6989200,8.10885073374816e-06,0.8759124058990324,268.5
10900,10505.5,269.5,6989100,8.130605838603794e-06,0.8761997714890587,269.5
11000,10506.0,270.5,6989000,8.230316321614519e-06,0.8738223623230423,270.5
11100,10506.0,270.5,6988900,8.230375298921681e-06,0.8738223596042269,270.5
11200,10504.5,268.5,6988800,8.109083346169682e-06,0.8759123897835641,268.5
11300,10506.5,270.5,6988700,8.152516848420407e-06,0.8764856416288408,270.5
11400,10507.5,271.5,6988600,8.174233440888685e-06,0.876770055561766,271.5
11500,10506.5,270.5,6988500,8.152633806425789e-06,0.8764856330192068,270.5
11600,10501.0,265.5,6988400,8.120935590145742e-06,0.8723663515066493,265.5
11700,10502.5,267.5,6988300,8.252063147739718e-06,0.8700167387687742,267.5
11800,10502.5,267.5,6988200,8.252122753230617e-06,0.8700167228309355,267.5
11900,10503.0,267.5,6988100,8.16476869577232e-06,0.872961742887354,267.5
12000,10504.5,268.5,6988000,8.109548630784545e-06,0.87591235755537,268.5
12100,10504.0,268.5,6987900,8.187222710840546e-06,0.873241822929077,268.5
12200,10502.5,267.5,6987800,8.252361187964864e-06,0.8700166590791314,267.5
12300,10501.0,265.5,6987700,8.121342901172267e-06,0.8723663354399462,265.5
12400,10502.5,267.5,6987600,8.252480412996538e-06,0.8700166272029168,267.5
12500,10503.0,267.5,6987500,8.165119784391113e-06,0.8729617271530302,267.5
12600,10503.0,267.5,6987400,8.165178303553124e-06,0.8729617245306991,267.5
12700,10504.0,268.5,6987300,8.187574757719825e-06,0.8732418076937853,268.5
12800,10503.0,267.5,6987200,8.165295345640814e-06,0.8729617192861274,267.5
12900,10504.0,268.5,6987100,8.187692116741007e-06,0.8732418026156505,268.5
13000,10504.5,268.5,6987000,8.110130348655962e-06,0.8759123172752348,268.5
13100,10500.5,265.5,6986900,8.212122291132897e-06,0.8693196257826141,265.5
13200,10500.0,265.5,6986800,8.249691634001685e-06,0.867786566942703,265.5
13300,10502.0,266.5,6986700,8.143770241466416e-06,0.8726646819008312,266.5
13400,10502.0,266.5,6986600,8.143828608373545e-06,0.8726646794467374,266.5
13500,10502.5,267.5,6986500,8.25313624201475e-06,0.8700164518803066,267.5
13600,10503.0,267.5,6986400,8.165763564195969e-06,0.8729616983086046,267.5
13700,10503.5,268.5,6986300,8.273523616268556e-06,0.8703646443789531,268.5
13800,10503.5,267.5,6986200,8.088874312481383e-06,0.875623422990654,267.5
13900,10502.0,266.5,6986100,8.144120461688386e-06,0.8726646671765397,266.5
14000,10504.0,268.5,6986000,8.188337681298876e-06,0.873241774688639,268.5
14100,10502.5,267.5,6985900,8.253494032104729e-06,0.870016356247296,267.5
14200,10501.5,266.5,6985800,8.233203715636813e-06,0.8696679920124731,266.5
14300,10501.5,266.5,6985700,8.233263166764662e-06,0.8696679771816522,266.5
14400,10502.0,266.5,6985600,8.144412346305194e-06,0.872664654906817,266.5
14500,10502.5,267.5,6985500,8.253732584394622e-06,0.8700162924909879,267.5
14600,10499.5,264.5,6985400,8.19250250884982e-06,0.8689706967024324,264.5
14700,10495.0,260.5,6985300,8.143849375427824e-06,0.8661125847626086,260.5
14800,10495.0,260.5,6985200,8.143908093582003e-06,0.8661125725265508,260.5
14900,10494.5,260.5,6985100,8.222500003467068e-06,0.8633798787602038,260.5
15000,10495.0,260.5,6985000,8.144025533667613e-06,0.8661125480543346,260.5
15100,10497.0,262.5,6984900,8.186953827932532e-06,0.8667842134798127,262.5
15200,10495.0,260.5,6984800,8.144142978789766e-06,0.8661125235819868,260.5
15300,10497.0,262.5,6984700,8.187071980919497e-06,0.8667841865299561,262.5
15400,10497.5,262.5,6984600,8.151724907528865e-06,0.8682723736186739,262.5
15500,10497.0,262.5,6984500,8.187190138972883e-06,0.8667841595799588,262.5
15600,10497.0,262.5,6984400,8.187249219899891e-06,0.8667841461048992,262.5
15700,10495.0,260.5,6984300,8.144436613633127e-06,0.8661124624005199,260.5
15800,10497.0,262.5,6984200,8.187367385554604e-06,0.8667841191546621,262.5
15900,10496.5,262.5,6984100,8.26692242554385e-06,0.8640416932073786,262.5
16000,10496.5,262.5,6984000,8.266981907368255e-06,0.8640416847583683,262.5
16100,10496.5,261.5,6983900,8.131397138972543e-06,0.8679227154195754,261.5
16200,10494.5,260.5,6983800,8.223268725324474e-06,0.8633797796068268,260.5
16300,10495.5,261.5,6983700,8.245266241441062e-06,0.8637112683039422,261.5
16400,10495.0,260.5,6983600,8.144847755312017e-06,0.8661123767450845,260.5
16500,10495.5,261.5,6983500,8.245384871885352e-06,0.8637112522443233,261.5
16600,10488.5,255.0,6983400,8.17498663505107e-06,0.8589317181656975,255.0
16700,10489.5,255.5,6983300,8.113230454418747e-06,0.861704511876007,255.5
16800,10489.0,255.5,6983200,8.186345771649342e-06,0.8591008485817471,255.5
16900,10489.5,255.5,6983100,8.113347040553201e-06,0.8617045001772509,255.5
17000,10490.0,256.5,6983000,8.208922581464468e-06,0.859437981321677,256.5
17100,10484.5,251.5,6982900,8.166140225406095e-06,0.855208122391053,251.5
17200,10483.5,250.5,6982800,8.143362151888937e-06,0.8548610245828263,250.5
17300,10485.0,251.5,6982700,8.096476090132609e-06,0.8577368089415457,251.5
17400,10481.5,248.5,6982600,8.097724513549413e-06,0.8541614284603105,248.5
17500,10481.0,248.5,6982500,8.152736352068747e-06,0.8520514461224438,248.5
17600,10481.0,248.5,6982400,8.152794400187595e-06,0.8520514557618545,248.5
17700,10481.5,248.5,6982300,8.097898615884705e-06,0.8541614243254034,248.5
17800,10481.0,248.5,6982200,8.152910500165976e-06,0.8520514750408976,248.5
17900,10483.0,250.5,6982100,8.202540589742467e-06,0.852655192705541,250.5
18000,10483.0,250.5,6982000,8.20259893166018e-06,0.8526552041917442,250.5
18100,10484.0,251.5,6981900,8.227502406590593e-06,0.852951964360017,251.5
18200,10483.0,249.5,6981800,8.051725237972339e-06,0.8570450888598202,249.5
18300,10485.0,251.5,6981700,8.097056867679278e-06,0.857736780882191,251.5
18400,10483.5,250.5,6981600,8.1440626108594e-06,0.8548610058122517,250.5
18500,10485.0,251.5,6981500,8.097173038153642e-06,0.857736775270329,251.5
18600,10485.0,251.5,6981400,8.09723112526187e-06,0.8577367724643954,251.5
18700,10486.5,253.5,6981300,8.21267353604628e-06,0.8558970123086238,253.5
18800,10486.5,253.5,6981200,8.212732421244509e-06,0.8558970104258905,253.5
18900,10483.5,250.5,6981100,8.144354522046469e-06,0.8548609979912732,250.5
19000,10486.0,252.5,6981000,8.120054974278515e-06,0.8580801418165731,252.5
19100,10482.5,249.5,6980900,8.121604616676367e-06,0.8545121087630272,249.5
19200,10485.5,252.5,6980800,8.190182469893532e-06,0.8555534154021086,252.5
19300,10487.0,253.5,6980700,8.142790164825968e-06,0.8584219080240083,253.5
19400,10486.0,252.5,6980600,8.120288027145649e-06,0.8580801299077848,252.5
19500,10487.0,253.5,6980500,8.142907032491745e-06,0.858421901709868,253.5
19600,10487.0,253.5,6980400,8.142965468207061e-06,0.8584218985527952,253.5
19700,10485.5,252.5,6980300,8.190476103747446e-06,0.855553406547366,252.5
19800,10486.5,252.5,6980200,8.048335499459292e-06,0.8606838031537847,252.5
19900,10485.5,252.5,6980100,8.190593566119492e-06,0.8555534030054828,252.5
20000,10486.5,253.5,6980000,8.21343914228023e-06,0.8558969878333201,253.5
20100,10486.5,253.5,6979900,8.2134980439224e-06,0.8558969859506325,253.5
20200,10490.0,256.5,6979800,8.21080830318113e-06,0.8594378612710117,256.5
20300,10492.5,258.5,6979700,8.181674235177294e-06,0.8627130544611461,258.5
20400,10493.5,259.5,6979600,8.203764815436947e-06,0.8630468399635645,259.5
20500,10493.0,258.5,6979500,8.104146380130914e-06,0.8654369917480245,258.5
20600,10495.0,260.5,6979400,8.147315902234506e-06,0.8661118627783673,260.5
20700,10493.5,259.5,6979300,8.203941887812439e-06,0.8630468182396094,259.5
20800,10493.5,259.5,6979200,8.204000914472072e-06,0.8630468109982639,259.5
20900,10497.0,262.5,6979100,8.190382322953579e-06,0.8667834318738452,262.5
21000,10497.0,262.5,6979000,8.190441472353118e-06,0.8667834183967845,262.5
21100,10499.0,264.5,6978900,8.233161272234027e-06,0.8674520412197881,264.5
21200,10496.0,261.5,6978800,8.169142482941633e-06,0.8664479803467573,261.5
21300,10499.0,264.5,6978700,8.233280287952345e-06,0.867452011599416,264.5
21400,10500.0,264.5,6978600,8.10475777441166e-06,0.8720663988903496,264.5
21500,10502.5,267.5,6978500,8.25791056308064e-06,0.870015176629859,267.5
21600,10501.5,266.5,6978400,8.237606544052649e-06,0.8696668944181472,266.5
21700,10500.5,265.5,6978300,8.217222578791359e-06,0.8693184427507061,265.5
21800,10498.0,263.5,6978200,8.212275548542022e-06,0.8671179760144305,263.5
21900,10499.0,264.5,6978100,8.233637365752442e-06,0.8674519227373196,264.5
22000,10499.5,264.5,6978000,8.196878293357616e-06,0.8689697559761789,264.5
22100,10497.5,262.5,6977900,8.155662522712783e-06,0.8682716554632663,262.5
22200,10497.0,262.5,6977800,8.191151364159743e-06,0.8667832566692504,262.5
22300,10498.5,263.5,6977700,8.176455875990235e-06,0.8686208228250927,263.5
22400,10491.5,257.5,6977600,8.16083311105334e-06,0.8623779181785073,257.5
22500,10491.5,257.5,6977500,8.160891816478682e-06,0.8623779116627184,257.5
22600,10491.0,257.5,6977400,8.234658964944529e-06,0.8597734106456181,257.5
22700,10488.0,254.5,6977300,8.167311737753619e-06,0.8587619935925734,254.5
22800,10485.0,251.5,6977200,8.099671910712375e-06,0.8577366546156846,251.5
22900,10482.5,249.5,6977100,8.12381790499572e-06,0.8545120529526169,249.5
23000,10483.0,250.5,6977000,8.205517626718459e-06,0.8526557786038542,250.5
23100,10485.5,252.5,6976900,8.192473650634214e-06,0.8555533463367715,252.5
23200,10484.0,251.5,6976800,8.230486866710251e-06,0.8529525996430236,251.5
23300,10483.0,250.5,6976700,8.205692848198381e-06,0.8526558130749688,250.5
23400,10486.0,253.0,6976600,8.204049672410334e-06,0.8557253484109086,253.0
23500,10488.0,254.5,6976500,8.16778092699968e-06,0.8587619668257999,254.5
23600,10489.0,255.5,6976400,8.190342847689413e-06,0.859100607594879,255.5
23700,10488.5,254.5,6976300,8.09511231805606e-06,0.8613652913681961,254.5
23800,10486.5,253.5,6976200,8.215678294555274e-06,0.8558969162928105,253.5
23900,10486.0,252.5,6976100,8.122911252100534e-06,0.85807999593453,252.5
24000,10485.5,252.5,6976000,8.193002657374605e-06,0.855553330399164,252.5
24100,10488.0,254.5,6975900,8.168132871863349e-06,0.8587619467507467,254.5
24200,10492.5,258.5,6975800,8.18397032649311e-06,0.8627127864944992,258.5
24300,10492.0,258.5,6975700,8.258069361378906e-06,0.8601075190307794,258.5
24400,10494.5,260.5,6975600,8.228122531736822e-06,0.8633791541429474,260.5
24500,10493.5,259.5,6975500,8.206185792037495e-06,0.863046543063041,259.5
24600,10493.0,259.0,6975400,8.195230702303395e-06,0.8628797962347715,259.0
24700,10492.0,257.5,6975300,8.084958400936745e-06,0.8650977835875062,257.5
24800,10494.0,259.5,6975200,8.128250617773273e-06,0.865774360591169,259.5
24900,10497.0,262.5,6975100,8.192749289392778e-06,0.8667828927628726,262.5
25000,10497.5,262.5,6975000,8.157368619925174e-06,0.8682713445923047,262.5
25100,10497.5,263.0,6974900,8.203558287333326e-06,0.8669502781778472,263.0
25200,10498.0,263.5,6974800,8.214293762372705e-06,0.8671174955079006,263.5
25300,10496.5,261.5,6974700,8.136789463510047e-06,0.8679218167509983,261.5
25400,10497.5,262.5,6974600,8.157604027051194e-06,0.868271301712251,262.5
25500,10497.5,262.5,6974500,8.157662881991612e-06,0.8682712909922004,262.5
25600,10497.5,262.5,6974400,8.157721738196246e-06,0.8682712802721189,262.5
25700,10495.5,261.5,6974300,8.250847380046747e-06,0.8637105134615072,261.5
25800,10497.0,262.5,6974200,8.193282136997858e-06,0.8667827714548033,262.5
25900,10497.0,262.5,6974100,8.193341348643954e-06,0.8667827579759424,262.5
26000,10497.5,262.5,6974000,8.157957175653613e-06,0.8682712373916048,262.5
26100,10502.0,266.5,6973900,8.151251396006682e-06,0.8726643679302528,266.5
26200,10502.5,267.5,6973800,8.260719300063843e-06,0.8700144272762373,267.5
26300,10501.0,265.5,6973700,8.129501983693206e-06,0.8723660142890706,265.5
26400,10501.5,266.5,6973600,8.240466172625468e-06,0.8696661823419833,266.5
26500,10501.5,266.5,6973500,8.240525779560027e-06,0.8696661675060325,266.5
26600,10498.5,263.5,6973400,8.178993991165181e-06,0.8686203196564697,263.5
26700,10495.5,261.5,6973300,8.251441781357176e-06,0.8637104331542551,261.5
26800,10497.0,262.0,6973200,8.148058113259458e-06,0.8680964556400839,262.0
26900,10497.0,262.5,6973100,8.193933535042942e-06,0.8667826231853305,262.5
27000,10495.0,260.5,6973000,8.15108116871115e-06,0.866111079479032,260.5
27100,10491.5,257.5,6972900,8.16359362958391e-06,0.8623776119282813,257.5
27200,10488.5,254.5,6972800,8.097150400713961e-06,0.8613650975309939,254.5
27300,10487.5,254.5,6972700,8.240513790830816e-06,0.8562387135239409,254.5
27400,10482.0,249.5,6972600,8.18326987983212e-06,0.8523560403360138,249.5
27500,10484.0,250.5,6972500,8.079768898667645e-06,0.8573915220073243,250.5
27600,10481.0,248.5,6972400,8.158605517224725e-06,0.8520524200488542,248.5
27700,10483.0,250.5,6972300,8.20826406246979e-06,0.8526563187342546,250.5
27800,10483.0,250.5,6972200,8.208322527445743e-06,0.8526563302283092,250.5
27900,10485.5,252.5,6972100,8.195296202946155e-06,0.8555532613385648,252.5
28000,10485.0,251.5,6972000,8.102696889029791e-06,0.8577365087089464,251.5
28100,10485.0,251.5,6971900,8.10275509483573e-06,0.857736505903062,251.5
28200,10484.5,251.5,6971800,8.172644804356003e-06,0.85520793760131,251.5
28300,10484.5,251.5,6971700,8.172703474734457e-06,0.8552079359366673,251.5
28400,10482.5,249.5,6971600,8.127024551956502e-06,0.8545119721794321,249.5
28500,10485.5,252.5,6971500,8.195649226850342e-06,0.8555532507142016,252.5
28600,10483.0,250.5,6971400,8.208790292541052e-06,0.8526564221836754,250.5
28700,10482.0,249.5,6971300,8.184028098389409e-06,0.8523561775604288,249.5
28800,10485.5,252.5,6971200,8.195825755886028e-06,0.8555532454020583,252.5
28900,10487.5,254.5,6971100,8.241460531029108e-06,0.8562386815221306,254.5
29000,10486.5,253.5,6971000,8.218745362806488e-06,0.8558968184016789,253.5
29100,10482.5,249.5,6970900,8.127432942783747e-06,0.854511961899646,249.5
29200,10483.0,250.5,6970800,8.209141169209783e-06,0.8526564911535552,250.5
29300,10482.5,249.5,6970700,8.127549637172519e-06,0.8545119589625698,249.5
29400,10481.5,248.0,6970600,8.024137149708965e-06,0.8565216343275084,248.0
29500,10482.5,249.5,6970500,8.127666336581417e-06,0.8545119560255154,249.5
29600,10481.0,248.5,6970400,8.15976924107327e-06,0.8520526129879457,248.5
29700,10483.0,249.5,6970300,8.058374364513691e-06,0.857044802746189,249.5
29800,10484.0,250.5,6970200,8.081103935409773e-06,0.8573914612203215,250.5
29900,10483.0,250.5,6970100,8.209550582588069e-06,0.8526565716220729,250.5
30000,10482.5,249.5,6970000,8.127958107071323e-06,0.8545119486829088,249.5
30100,10482.0,249.5,6969900,8.184844878688663e-06,0.8523563253545338,249.5
30200,10479.0,246.5,6969800,8.11065692812335e-06,0.8514351930468854,246.5
30300,10479.5,246.5,6969700,8.058553282359101e-06,0.8534767277404822,246.5
30400,10479.0,246.5,6969600,8.110772756464761e-06,0.8514352088776169,246.5
30500,10479.5,247.5,6969500,8.240894381286995e-06,0.8481866734389711,247.5
30600,10474.0,242.5,6969400,8.177621187250213e-06,0.8442713981727731,242.5
30700,10473.0,241.5,6969300,8.153493418164567e-06,0.8439132481592386,241.5
30800,10475.0,243.5,6969200,8.201929052252571e-06,0.8446267297812371,243.5
30900,10476.0,244.5,6969100,8.226184481305788e-06,0.8449792162146281,244.5
31000,10475.0,243.5,6969000,8.202046189922244e-06,0.8446267457470684,243.5
31100,10473.5,242.0,6968900,8.165819289868694e-06,0.8440927120909676,242.0
31200,10476.0,244.5,6968800,8.226360671060933e-06,0.8449792413358407,244.5
31300,10475.5,243.5,6968700,8.143843606973714e-06,0.8468434414623625,243.5
31400,10475.5,243.5,6968600,8.143901650005075e-06,0.846843452776743,243.5
31500,10474.5,242.5,6968500,8.119621582903387e-06,0.8464999686919408,242.5
31600,10473.5,241.5,6968400,8.095355721074495e-06,0.8461534237778408,241.5
31700,10472.0,240.5,6968300,8.12989195763895e-06,0.8435523141940966,240.5
31800,10474.0,242.5,6968200,8.1783221415672e-06,0.8442714894605422,242.5
31900,10472.5,241.5,6968100,8.190175734185207e-06,0.8423392149471871,241.5
32000,10467.0,236.5,6968000,8.139699708094646e-06,0.8378768542251644,236.5
32100,10460.5,231.5,6967900,8.20665035031252e-06,0.8287494170364836,231.5
32200,10453.5,225.5,6967800,8.200616618079804e-06,0.8209522020137794,225.5
32300,10458.5,229.5,6967700,8.158235308168103e-06,0.8278935817754285,229.5
32400,10459.0,229.5,6967600,8.098152960598373e-06,0.830205006255548,229.5
32500,10458.0,229.5,6967500,8.224788346946649e-06,0.8254164886826493,229.5
32600,10441.5,215.5,6967400,8.143481321092805e-06,0.8083651555489789,215.5
32700,10441.5,215.5,6967300,8.143539803000789e-06,0.808365154369846,215.5
32800,10456.5,227.5,6967200,8.109856840139869e-06,0.8270284586314112,227.5
32900,10450.0,222.5,6967100,8.142951104920562e-06,0.8185414102565212,222.5
33000,10449.0,221.5,6967000,8.118996593178258e-06,0.8180562244973173,221.5
33100,10446.5,219.5,6966900,8.130028791735323e-06,0.8147761074215814,219.5
33200,10443.5,216.5,6966800,8.056286522621183e-06,0.8133037621413699,216.5
33300,10438.0,212.5,6966700,8.12218539549428e-06,0.8046978120369923,212.5
33400,10440.5,214.5,6966600,8.118724352962249e-06,0.80786628680664,214.5
33500,10442.0,215.5,6966500,8.088427169537867e-06,0.8105634728894475,215.5
33600,10442.0,215.5,6966400,8.088485277703231e-06,0.8105634713011111,215.5
33700,10444.5,217.5,6966300,8.08123578611498e-06,0.8137966943063565,217.5
33800,10442.5,215.5,6966200,8.031916834712767e-06,0.8128085602095534,215.5
33900,10443.0,216.5,6966100,8.113625545482724e-06,0.8110587354231936,216.5
34000,10445.0,217.5,6966000,8.022815271631569e-06,0.816098031725898,217.5
34100,10442.5,215.5,6965900,8.032090007925774e-06,0.8128085538226091,215.5
34200,10441.0,214.5,6965800,8.063817542254403e-06,0.8100656985575612,214.5
34300,10440.0,213.5,6965700,8.03880976994192e-06,0.8095653831071643,213.5
34400,10444.5,217.5,6965600,8.08164241918407e-06,0.8137966773870562,217.5
34500,10442.5,215.5,6965500,8.03232092295854e-06,0.8128085453061051,215.5
34600,10441.0,214.5,6965400,8.064049284361649e-06,0.8100656926138083,214.5
34700,10440.5,214.5,6965300,8.11948245602386e-06,0.8078662724951805,214.5
34800,10448.0,220.5,6965200,8.095959775744713e-06,0.8175692968647323,220.5
