time,underlying,option,time_to_maturity,implied_vol,delta,mid_price
3600,10484.0,984.5,6996400,1.4180485147199174e-05,0.9959322348291544,984.5
3700,10483.0,983.5,6996300,1.4169740213283472e-05,0.9959256386727977,983.5
3800,10483.5,983.5,6996200,1e-07,1.0,983.5
3900,10482.0,982.5,6996100,1.415905807812378e-05,0.995919105101306,982.5
4000,10475.5,976.5,6996000,1.5209490130226896e-05,0.9928549521344979,976.5
4100,10472.5,973.0,6995900,1.4054659254870834e-05,0.9958586254443363,973.0
4200,10466.5,966.0,6995800,,,966.0
4300,10464.5,965.0,6995700,1.3914918497940814e-05,0.995924363983928,965.0
4400,10458.5,959.0,6995600,1.3846521151028954e-05,0.9958910647283097,959.0
4500,10458.0,958.5,6995500,1.3840868175238097e-05,0.9958883596803303,958.5
4600,10451.5,951.5,6995400,1e-07,1.0,951.5
4700,10457.5,958.5,6995300,1.4980864436807102e-05,0.9927248846293254,958.5
4800,10464.0,964.5,6995200,1.3909708013950514e-05,0.9959216134709125,964.5
4900,10464.5,965.0,6995100,1.3915474616239129e-05,0.9959244557773128,965.0
5000,10462.5,963.0,6995000,1.389283507968404e-05,0.9959132168973043,963.0
5100,10453.0,953.5,6994900,1.3783653531043448e-05,0.9958617193595275,953.5
5200,10455.0,955.5,6994800,1.3806924389920703e-05,0.9958723166283294,955.5
5300,10451.0,951.5,6994700,1.376057565684453e-05,0.9958512881070896,951.5
5400,10450.0,950.5,6994600,1.3749004591346326e-05,0.9958461202061036,950.5
5500,10441.0,941.5,6994500,1.3643195277087126e-05,0.9958009001872865,941.5
5600,10445.5,946.0,6994400,1.3696442817916931e-05,0.9958232225778942,946.0
5700,10444.0,944.5,6994300,1.3678862775098672e-05,0.9958157280600243,944.5
5800,10439.5,939.5,6994200,1e-07,1.0,939.5
5900,10431.5,932.0,6994100,1.3527915100113869e-05,0.9957609489628613,932.0
6000,10445.0,945.5,6994000,1.3690932634371484e-05,0.9958207498020021,945.5
6100,10440.5,940.5,6993900,1e-07,1.0,940.5
6200,10447.0,947.5,6993800,1.3714635871873987e-05,0.9958308498962061,947.5
6300,10440.5,941.5,6993700,1.4775966862547332e-05,0.9925615963249395,941.5
6400,10442.5,942.5,6993600,1e-07,1.0,942.5
6500,10443.5,943.5,6993500,1e-07,1.0,943.5
6600,10440.0,940.5,6993400,1.3632368197138407e-05,0.9957961016790107,940.5
6700,10426.0,926.5,6993300,1.3446897228596215e-05,0.9957729627364534,926.5
6800,10432.5,932.5,6993200,1e-07,1.0,932.5
6900,10433.0,933.5,6993100,1.3549466875005643e-05,0.9957617983052857,933.5
7000,10431.5,931.5,6993000,1e-07,1.0,931.5
7100,10435.0,935.5,6992900,1.3573328557529765e-05,0.9957719250436896,935.5
7200,10438.5,938.5,6992800,1e-07,1.0,938.5
7300,10437.0,937.5,6992700,1.3597328469414776e-05,0.9957816571419658,937.5
7400,10438.5,939.0,6992600,1.361529291466864e-05,0.9957888832229946,939.0
7500,10441.5,942.0,6992500,1.3651004889594897e-05,0.9958035095202772,942.0
7600,10441.5,942.0,6992400,1.3651099127160577e-05,0.995803517469339,942.0
7700,10436.0,936.5,6992300,1.3585770764574023e-05,0.9957769024383535,936.5
7800,10440.5,941.0,6992200,1.3639433650531267e-05,0.9957986322470326,941.0
7900,10447.5,947.5,6992100,1e-07,1.0,947.5
8000,10442.5,943.5,6992000,1.480215848421119e-05,0.9925809917871538,943.5
8100,10447.5,947.5,6991900,1e-07,1.0,947.5
8200,10451.0,951.5,6991800,1.3763294202523651e-05,0.9958516004449455,951.5
8300,10440.5,941.5,6991700,1.477795706808938e-05,0.992562006373149,941.5
8400,10444.5,945.0,6991600,1.3687299808111091e-05,0.9958184593610229,945.0
8500,10447.0,947.5,6991500,1.3716797397138686e-05,0.9958310694423479,947.5
8600,10441.0,941.5,6991400,1.364611708305402e-05,0.9958011419446952,941.5
8700,10436.5,936.5,6991300,1e-07,1.0,936.5
8800,10432.5,932.5,6991200,1e-07,1.0,932.5
8900,10431.0,931.5,6991100,1.3523876749810462e-05,0.9957608509051202,931.5
9000,10432.0,932.5,6991000,1.3539220084511066e-05,0.9957577775240057,932.5
9100,10423.5,924.5,6990900,1.4518232039109605e-05,0.9925735603658151,924.5
9200,10424.5,924.5,6990800,1e-07,1.0,924.5
9300,10422.5,922.5,6990700,1e-07,1.0,922.5
9400,10425.5,925.5,6990600,1e-07,1.0,925.5
9500,10425.5,925.5,6990500,1e-07,1.0,925.5
9600,10431.5,932.5,6990400,1.4668304958077051e-05,0.9924773363721096,932.5
9700,10426.0,926.5,6990300,1.3450303965636649e-05,0.9957717086933958,926.5
9800,10428.0,928.5,6990200,1.3479903640542625e-05,0.9957679274028567,928.5
9900,10427.0,927.5,6990100,1.3465222058333105e-05,0.9957698805621668,927.5
10000,10419.5,920.0,6990000,1.3407652540640585e-05,0.9956548342464066,920.0
10100,10425.0,925.5,6989900,1.3436171460604725e-05,0.9957730355919115,925.5
10200,10421.0,921.5,6989800,1.3428956837997265e-05,0.9956546420048686,921.5
10300,10422.5,922.5,6989700,1e-07,1.0,922.5
10400,10425.0,925.5,6989600,1.3436509928854611e-05,0.9957729149639171,925.5
10500,10427.0,927.5,6989500,1.3465909947853648e-05,0.9957696163839787,927.5
10600,10431.5,931.5,6989400,1e-07,1.0,931.5
10700,10428.0,928.5,6989300,1.3480943890341704e-05,0.9957675135402848,928.5
10800,10434.0,934.5,6989200,1.3564964413482204e-05,0.995767155007172,934.5
10900,10439.0,939.5,6989100,1.3624542840557925e-05,0.9957915581969423,939.5
11000,10447.5,948.0,6989000,1.3725012298332312e-05,0.9958338563735548,948.0
11100,10439.0,939.5,6988900,1.3624731578464094e-05,0.9957915728736703,939.5
11200,10447.5,948.5,6988800,1.4866352557718374e-05,0.9926295832700465,948.5
11300,10443.0,943.5,6988700,1.3672329933693661e-05,0.9958112323072182,943.5
11400,10449.0,949.5,6988600,1.3742951312689304e-05,0.995841584539756,949.5
11500,10447.0,947.5,6988500,1.3719617557483879e-05,0.9958313577709715,947.5
11600,10444.0,944.5,6988400,1.3684417118165274e-05,0.9958162406138383,944.5
11700,10439.5,939.5,6988300,1e-07,1.0,939.5
11800,10435.5,936.0,6988200,1.3583669510359586e-05,0.9957747832332909,936.0
11900,10428.5,928.5,6988100,1e-07,1.0,928.5
12000,10430.5,931.0,6988000,1.351996334079411e-05,0.9957606817956244,931.0
12100,10430.5,930.5,6987900,1e-07,1.0,930.5
12200,10428.5,928.0,6987800,,,928.0
12300,10434.0,934.5,6987700,1.3566365460373515e-05,0.9957672857949621,934.5
12400,10436.0,936.5,6987600,1.3590209943133437e-05,0.9957772092965822,936.5
12500,10432.5,932.5,6987500,1e-07,1.0,932.5
12600,10423.5,924.0,6987400,1.3467274231356497e-05,0.9956523030103123,924.0
12700,10426.5,927.0,6987300,1.3461063346770778e-05,0.995769573812775,927.0
12800,10431.0,931.5,6987200,1.3528497759950433e-05,0.9957588210982001,931.5
12900,10426.5,926.5,6987100,1e-07,1.0,926.5
13000,10426.5,927.5,6987000,1.4559556769337507e-05,0.9926010185823533,927.5
13100,10423.0,923.5,6986900,1.3460641774647343e-05,0.9956525548306809,923.5
13200,10415.5,915.5,6986800,1e-07,1.0,915.5
13300,10414.0,914.5,6986700,1.3335547986849718e-05,0.995650140446441,914.5
13400,10414.5,915.5,6986600,1.440941317869419e-05,0.9924945813512417,915.5
13500,10411.0,911.5,6986500,1.3295571729823299e-05,0.995645304670114,911.5
13600,10405.5,906.5,6986400,1.4295413903652644e-05,0.9924164409606517,906.5
13700,10406.0,906.5,6986300,1.3230281265326327e-05,0.9956334393916091,906.5
13800,10381.5,882.0,6986200,1.2918351856485302e-05,0.9955490374359468,882.0
13900,10392.5,892.5,6986100,1e-07,1.0,892.5
14000,10379.5,880.0,6986000,1.2887839887395042e-05,0.9955554607222277,880.0
14100,10393.5,894.0,6985900,1.3056716146081105e-05,0.9956288657427299,894.0
14200,10406.5,907.5,6985800,1.4308751225708146e-05,0.992425121657464,907.5
14300,10396.5,896.5,6985700,1e-07,1.0,896.5
14400,10404.0,904.5,6985600,1.3205215215966955e-05,0.995627463630778,904.5
14500,10405.5,906.5,6985500,1.4296306871385602e-05,0.992416538527229,906.5
14600,10405.0,905.5,6985400,1.3218261477745725e-05,0.9956304754264247,905.5
14700,10417.0,917.5,6985300,1.3377972937141416e-05,0.9956526496965264,917.5
14800,10409.5,910.5,6985200,1.4347493815907089e-05,0.9924511448024746,910.5
14900,10414.0,914.5,6985100,1.3337211749675423e-05,0.9956498020585777,914.5
15000,10425.0,925.5,6985000,1.3441709273801029e-05,0.9957710484509065,925.5
15100,10428.5,928.5,6984900,1e-07,1.0,928.5
15200,10433.0,933.5,6984800,1.3557232385585739e-05,0.9957624732790872,933.5
15300,10438.0,938.5,6984700,1.3616798776693469e-05,0.995787029444846,938.5
15400,10438.5,939.5,6984600,1.4760470205603006e-05,0.9925444510533047,939.5
15500,10440.5,940.5,6984500,1e-07,1.0,940.5
15600,10445.0,945.5,6984400,1.3699967754311885e-05,0.9958216168454762,945.5
15700,10446.0,946.5,6984300,1.3711824754411497e-05,0.9958266803490005,946.5
15800,10457.5,957.0,6984200,,,957.0
15900,10469.0,969.5,6984100,1.4026409034340021e-05,0.9958393751774705,969.5
16000,10461.5,961.5,6984000,1e-07,1.0,961.5
16100,10457.5,958.0,6983900,1.3845941159532897e-05,0.9958871593490526,958.0
16200,10471.0,971.0,6983800,1e-07,1.0,971.0
16300,10466.5,966.5,6983700,1e-07,1.0,966.5
16400,10464.0,964.5,6983600,1.3920469639285256e-05,0.9959233883789091,964.5
16500,10470.0,970.5,6983500,1.4038165918789272e-05,0.9958455989053171,970.5
16600,10469.5,969.5,6983400,1e-07,1.0,969.5
16700,10474.0,974.5,6983300,1.4082897158425328e-05,0.995870483494648,974.5
16800,10478.0,978.5,6983200,1.4127103657542162e-05,0.9958959863272439,978.5
16900,10482.5,982.5,6983100,1e-07,1.0,982.5
17000,10476.5,976.5,6983000,1e-07,1.0,976.5
17100,10483.0,983.5,6982900,1.4181895429208557e-05,0.9959288139944762,983.5
17200,10480.0,980.5,6982800,1.4149360036634683e-05,0.9959090587564524,980.5
17300,10483.0,983.5,6982700,1.418207690525518e-05,0.99592886186353,983.5
17400,10481.5,981.5,6982600,1e-07,1.0,981.5
17500,10481.0,981.5,6982500,1.4160536571103785e-05,0.9959156808948132,981.5
17600,10475.0,975.5,6982400,1.4094792059056242e-05,0.9958769808651172,975.5
17700,10476.0,976.5,6982300,1.4105925162397314e-05,0.9958833557748186,976.5
17800,10475.0,975.5,6982200,1.4094975440379864e-05,0.9958770224438164,975.5
17900,10470.0,970.0,6982100,1e-07,1.0,970.0
18000,10466.0,966.5,6982000,1.3994588435133973e-05,0.9958216379122573,966.5
18100,10455.5,955.5,6981900,1e-07,1.0,955.5
18200,10463.0,963.5,6981800,1.3910786137170146e-05,0.9959179929745959,963.5
18300,10464.5,964.5,6981700,1e-07,1.0,964.5
18400,10470.0,970.5,6981600,1.4039918298262337e-05,0.9958459570785024,970.5
18500,10470.5,970.5,6981500,1e-07,1.0,970.5
18600,10467.5,967.5,6981400,1e-07,1.0,967.5
18700,10460.5,960.5,6981300,1e-07,1.0,960.5
18800,10463.5,963.5,6981200,1e-07,1.0,963.5
18900,10469.0,969.5,6981100,1.4029179025861705e-05,0.9958399292613783,969.5
19000,10469.0,969.5,6981000,1.4029271368107534e-05,0.9958399477811382,969.5
19100,10468.5,968.5,6980900,1e-07,1.0,968.5
19200,10464.5,965.0,6980800,1.3928735940179326e-05,0.9959266759635738,965.0
19300,10467.5,968.0,6980700,1.4012699531240732e-05,0.9958308903472642,968.0
19400,10466.5,967.5,6980600,1.510997391480105e-05,0.9927955144138307,967.5
19500,10469.0,969.5,6980500,1.4029733088227366e-05,0.9958400404286409,969.5
19600,10467.5,967.5,6980400,1e-07,1.0,967.5
19700,10460.5,961.5,6980300,1.5032644993201828e-05,0.9927553666516784,961.5
19800,10463.0,963.5,6980200,1.3912272872635347e-05,0.9959182360998544,963.5
19900,10461.5,962.0,6980100,1.3895290418105075e-05,0.9959097997404878,962.0
20000,10456.5,956.5,6980000,1e-07,1.0,956.5
20100,10448.0,948.5,6979900,1.373942631012052e-05,0.9958373260531221,948.5
20200,10441.0,941.5,6979800,1.3657059570164089e-05,0.9958020657891719,941.5
20300,10436.5,936.5,6979700,1e-07,1.0,936.5
20400,10447.0,947.5,6979600,1.3727989199667365e-05,0.9958322263165408,947.5
20500,10449.0,949.5,6979500,1.375150071084662e-05,0.9958425289135807,949.5
20600,10451.5,952.5,6979400,1.4924288385920677e-05,0.9926703425800231,952.5
20700,10451.0,951.5,6979300,1.3775020783431994e-05,0.9958529719846483,951.5
20800,10457.5,957.5,6979200,1e-07,1.0,957.5
20900,10455.0,955.5,6979100,1.3821608328191772e-05,0.9958742388064258,955.5
21000,10450.0,950.5,6979000,1.3763647312724063e-05,0.9958477771792856,950.5
21100,10452.0,952.0,6978900,1e-07,1.0,952.0
21200,10454.5,955.5,6978800,1.496116788388688e-05,0.9926996244032084,955.5
21300,10460.5,960.5,6978700,1e-07,1.0,960.5
21400,10461.5,961.5,6978600,1e-07,1.0,961.5
21500,10458.0,958.5,6978500,1.3856729298744041e-05,0.9958906135942774,958.5
21600,10457.0,957.5,6978400,1.3845326236386586e-05,0.995885158346387,957.5
21700,10455.0,955.5,6978300,1.3822357101446807e-05,0.9958743385838152,955.5
21800,10457.5,957.5,6978200,1e-07,1.0,957.5
21900,10456.5,956.5,6978100,1e-07,1.0,956.5
22000,10456.0,956.5,6978000,1.3834180534550769e-05,0.9958797760975021,956.5
22100,10458.5,959.0,6977900,1.386302868217e-05,0.995893443214555,959.0
22200,10457.5,958.5,6977800,1.4998328039209636e-05,0.9927291173437834,958.5
22300,10452.5,952.5,6977700,1e-07,1.0,952.5
22400,10452.5,952.5,6977600,1e-07,1.0,952.5
22500,10456.0,956.5,6977500,1.3834648181232012e-05,0.9958798402839896,956.5
22600,10462.5,962.5,6977400,1e-07,1.0,962.5
22700,10473.0,973.5,6977300,1.4077315848915792e-05,0.9958654174286259,973.5
22800,10480.5,980.5,6977200,1e-07,1.0,980.5
22900,10476.0,976.5,6977100,1.4110687842053311e-05,0.9958844617553172,976.5
23000,10484.0,984.5,6977000,1.4198061043712105e-05,0.9959369290507459,984.5
23100,10478.5,978.5,6976900,1e-07,1.0,978.5
23200,10474.5,974.5,6976800,1e-07,1.0,974.5
23300,10475.0,975.5,6976700,1.4100019215394989e-05,0.9958781711604443,975.5
23400,10473.5,973.5,6976600,1e-07,1.0,973.5
23500,10472.0,972.5,6976500,1.4066935275644297e-05,0.9958593213702266,972.5
23600,10478.5,978.5,6976400,1e-07,1.0,978.5
23700,10481.5,981.5,6976300,1e-07,1.0,981.5
23800,10479.5,980.0,6976200,1.414991563013512e-05,0.9959072928549785,980.0
23900,10478.0,978.5,6976100,1.413359006715243e-05,0.995897552436646,978.5
24000,10478.5,979.5,6976000,1.5269729052292324e-05,0.9928754047302574,979.5
24100,10474.0,974.5,6975900,1.4089691568027103e-05,0.9958719998025884,974.5
24200,10472.0,972.5,6975800,1.4067579655328142e-05,0.9958594601818516,972.5
24300,10474.5,974.5,6975700,1e-07,1.0,974.5
24400,10474.5,975.0,6975600,1.4095501014841383e-05,0.9958752269194883,975.0
24500,10467.5,967.5,6975500,1e-07,1.0,967.5
24600,10465.0,965.5,6975400,1.3989405735450804e-05,0.9958168010003029,965.5
24700,10459.5,959.5,6975300,1e-07,1.0,959.5
24800,10462.5,963.0,6975200,1.391123663250836e-05,0.9959161656418585,963.0
24900,10463.0,963.5,6975100,1.391701301502476e-05,0.9959190162515372,963.5
25000,10467.5,967.5,6975000,1e-07,1.0,967.5
25100,10471.0,971.5,6974900,1.4057267073585792e-05,0.9958534145681552,971.5
25200,10471.5,971.5,6974800,1e-07,1.0,971.5
25300,10467.5,968.0,6974700,1.4018250367181101e-05,0.995831973995955,968.0
25400,10465.5,966.0,6974600,1.3995799701957128e-05,0.9958199302549697,966.0
25500,10466.0,966.5,6974500,1.4001537789325927e-05,0.9958229489527771,966.5
25600,10463.0,963.5,6974400,1.3917663761697052e-05,0.9959191239493379,963.5
25700,10464.5,965.5,6974300,1.5090874422125273e-05,0.9927823012170137,965.5
25800,10465.5,966.0,6974200,1.3996170626127054e-05,0.9958199999198583,966.0
25900,10462.5,962.5,6974100,1e-07,1.0,962.5
26000,10465.5,966.5,6974000,1.5104136189142432e-05,0.9927889957263409,966.5
26100,10460.0,960.5,6973900,1.3883939263167097e-05,0.9959023137608407,960.5
26200,10459.5,960.0,6973800,1.3878312971620435e-05,0.9958995453998326,960.0
26300,10456.5,957.0,6973700,1.3843963949661028e-05,0.9958830508384433,957.0
26400,10463.0,963.5,6973600,1.3918407513093199e-05,0.9959192472156623,963.5
26500,10461.0,961.5,6973500,1.3895732823683207e-05,0.9959079648896971,961.5
26600,10461.0,961.5,6973400,1.3895825975731797e-05,0.995907979595745,961.5
26700,10464.5,964.5,6973300,1e-07,1.0,964.5
26800,10467.5,968.0,6973200,1.4019638419990697e-05,0.9958322467214771,968.0
26900,10463.5,963.5,6973100,1e-07,1.0,963.5
27000,10458.0,958.5,6973000,1.3861865632001165e-05,0.995891360610419,958.5
27100,10458.0,958.5,6972900,1.3861959041349684e-05,0.9958913742738058,958.5
27200,10464.0,964.5,6972800,1.3930497246470906e-05,0.9959250777878821,964.5
27300,10462.0,962.5,6972700,1.3907873519164961e-05,0.9959137158917908,962.5
27400,10460.0,960.5,6972600,1.3885151384532424e-05,0.9959025003973008,960.5
27500,10457.5,957.5,6972500,1e-07,1.0,957.5
27600,10454.5,954.5,6972400,1e-07,1.0,954.5
27700,10450.5,950.5,6972300,1e-07,1.0,950.5
27800,10438.0,938.5,6972200,1.3628614078771518e-05,0.9957879416673441,938.5
27900,10442.0,942.5,6972100,1.367616727898415e-05,0.9958076680040869,942.5
28000,10443.0,943.5,6972000,1.3688078308518226e-05,0.9958126779462236,943.5
28100,10441.5,942.0,6971900,1.3670440544821356e-05,0.9958051952214995,942.0
28200,10444.0,944.5,6971800,1.3700063807471887e-05,0.9958177271799498,944.5
28300,10433.5,933.5,6971700,1e-07,1.0,933.5
28400,10440.5,940.5,6971600,1e-07,1.0,940.5
28500,10440.0,940.5,6971500,1.365304294046214e-05,0.9957978004563428,940.5
28600,10437.0,937.5,6971400,1.3617459882275719e-05,0.9957831383838215,937.5
28700,10442.0,942.5,6971300,1.367692278158234e-05,0.995807736561226,942.5
28800,10440.0,940.5,6971200,1.3653326521262134e-05,0.9957978244761195,940.5
28900,10446.0,946.5,6971100,1.3724256457091462e-05,0.9958279491874464,946.5
29000,10445.0,945.5,6971000,1.3712594821126773e-05,0.9958228644590986,945.5
29100,10441.5,942.0,6970900,1.367138517716935e-05,0.9958052795444398,942.0
29200,10443.0,943.5,6970800,1.368921104460086e-05,0.9958127843701524,943.5
29300,10449.0,949.5,6970700,1.3759775600572724e-05,0.995843462504943,949.5
29400,10449.5,949.5,6970600,1e-07,1.0,949.5
29500,10445.5,945.5,6970500,1e-07,1.0,945.5
29600,10440.0,940.5,6970400,1.3654082784623003e-05,0.995797888629032,940.5
29700,10440.0,940.5,6970300,1.365417732243865e-05,0.9957978966583996,940.5
29800,10444.0,944.5,6970200,1.370157340807868e-05,0.9958178739717136,944.5
29900,10443.5,943.5,6970100,1e-07,1.0,943.5
30000,10444.0,944.5,6970000,1.370176212640911e-05,0.9958178923644495,944.5
30100,10440.5,941.5,6969900,1.4799691747957777e-05,0.9925665257321015,941.5
30200,10433.5,934.0,6969800,1.3577182454555202e-05,0.995766339873183,934.0
30300,10435.5,935.5,6969700,1e-07,1.0,935.5
30400,10431.5,932.0,6969600,1.3553665351554707e-05,0.9957561795465565,932.0
30500,10431.5,932.0,6969500,1.3553759183789988e-05,0.9957561876889199,932.0
30600,10427.0,927.0,6969400,1e-07,1.0,927.0
30700,10425.5,926.0,6969300,1.3466965289926878e-05,0.9957635230607765,926.0
30800,10425.0,925.5,6969200,1.3459704827856184e-05,0.9957643935523166,925.5
30900,10430.0,930.5,6969100,1.3534797656919871e-05,0.9957522780003841,930.5
31000,10427.0,927.5,6969000,1.3489600537053914e-05,0.9957602544331603,927.5
31100,10427.0,927.5,6968900,1.3489717001689006e-05,0.9957602071506048,927.5
31200,10430.5,931.5,6968800,1.4677428127963037e-05,0.9924719624346718,931.5
31300,10422.5,923.5,6968700,1.4527823230915352e-05,0.9925679917678351,923.5
31400,10425.5,926.0,6968600,1.3467770694657898e-05,0.9957632127076242,926.0
31500,10426.5,926.5,6968500,1e-07,1.0,926.5
31600,10428.5,929.5,6968400,1.4652985674360769e-05,0.9924532783863337,929.5
31700,10430.0,930.5,6968300,1.3535752580487676e-05,0.9957518511782856,930.5
31800,10432.0,932.5,6968200,1.3560917069157312e-05,0.9957588177176652,932.5
31900,10432.0,932.5,6968100,1.3561010825973972e-05,0.9957588262031104,932.5
32000,10433.0,933.5,6968000,1.3572954176042367e-05,0.9957639330753296,933.5
32100,10429.5,929.5,6967900,1e-07,1.0,929.5
32200,10427.0,927.0,6967800,1e-07,1.0,927.0
32300,10428.0,928.5,6967700,1.3506123166051984e-05,0.995757198207408,928.5
32400,10431.5,932.0,6967600,1.3555542037207199e-05,0.995756343223248,932.0
32500,10430.5,931.0,6967500,1.3543735451327663e-05,0.9957513480418972,931.0
32600,10437.0,937.5,6967400,1.3621246251017807e-05,0.9957834273578798,937.5
32700,10439.0,939.5,6967300,1.3645141598928586e-05,0.9957932097202151,939.5
32800,10439.0,939.5,6967200,1.3645236210276408e-05,0.9957932175395969,939.5
32900,10440.5,941.0,6967100,1.3663132127189482e-05,0.9958006300883145,941.0
33000,10440.0,940.5,6967000,1.365729768007115e-05,0.9957981629081379,940.5
33100,10436.5,937.5,6966900,1.4753511956983996e-05,0.9925290228505673,937.5
33200,10435.0,935.5,6966800,1.35979413764408e-05,0.9957737999405073,935.5
33300,10438.5,939.0,6966700,1.363976616922427e-05,0.9957908018287643,939.0
33400,10438.0,938.5,6966600,1.3633913057282457e-05,0.995788361417505,938.5
33500,10436.5,936.5,6966500,1e-07,1.0,936.5
33600,10433.5,934.0,6966400,1.3580369533947045e-05,0.9957666395678688,934.0
33700,10425.0,925.5,6966300,1.3463031056320459e-05,0.9957631306088057,925.5
33800,10434.0,934.5,6966200,1.3586547060558664e-05,0.9957690420763812,934.5
33900,10434.0,934.5,6966100,1.358664184780568e-05,0.9957690485808325,934.5
34000,10434.5,935.5,6966000,1.4729738175215978e-05,0.9925102305274496,935.5
34100,10435.0,935.5,6965900,1.359879418968408e-05,0.9957738607731966,935.5
34200,10429.0,929.5,6965800,1.3523493670913311e-05,0.9957535149584761,929.5
34300,10430.0,930.5,6965700,1.3538860098400913e-05,0.9957504567439225,930.5
34400,10427.5,928.5,6965600,1.464333827412225e-05,0.9924444278188926,928.5
34500,10438.0,938.5,6965500,1.3634954341778858e-05,0.9957884446822309,938.5
34600,10438.0,938.5,6965400,1.3635049010737738e-05,0.9957884522650284,938.5
34700,10435.5,935.5,6965300,1e-07,1.0,935.5
34800,10437.5,938.0,6965200,1.3629286236708399e-05,0.9957860242257796,938.0
34900,10438.5,938.5,6965100,1e-07,1.0,938.5
35000,10437.0,937.5,6965000,1.362351894865932e-05,0.9957836024082716,937.5
35100,10440.0,940.5,6964900,1.3659283977301382e-05,0.9957983336379839,940.5
35200,10439.0,939.5,6964800,1.3647507213293127e-05,0.9957934058810615,939.5
35300,10442.5,943.0,6964700,1.368906730488958e-05,0.9958108156090019,943.0
35400,10442.5,943.5,6964600,1.4829492288721055e-05,0.9925868082860243,943.5
35500,10443.5,944.0,6964500,1.3701059417871454e-05,0.9958158716139742,944.0
35600,10450.5,950.5,6964400,1e-07,1.0,950.5
35700,10447.5,947.5,6964300,1e-07,1.0,947.5
35800,10446.0,946.5,6964200,1.373076164317546e-05,0.9958286297593139,946.5
35900,10441.5,942.5,6964100,1.4817746674534721e-05,0.9925773220031927,942.5
36000,10441.0,941.5,6964000,1.3671987319694829e-05,0.9958033736742135,941.5
36100,10442.0,942.5,6963900,1.3683914364835105e-05,0.9958083778776126,942.5
36200,10443.5,943.5,6963800,1e-07,1.0,943.5
36300,10442.5,942.5,6963700,1e-07,1.0,942.5
36400,10452.0,952.5,6963600,1.3801392059437745e-05,0.9958600649816247,952.5
36500,10445.0,945.5,6963500,1.3719670032384104e-05,0.9958235820358493,945.5
36600,10447.5,947.5,6963400,1e-07,1.0,947.5
36700,10449.5,950.0,6963300,1.3772575670601747e-05,0.9958468821061679,950.0
36800,10445.5,946.5,6963200,1.486754579787937e-05,0.9926159853458256,946.5
36900,10446.0,946.5,6963100,1.3731799129777005e-05,0.9958287393659013,946.5
37000,10448.0,948.5,6963000,1.3755333766814835e-05,0.9958390817150157,948.5
37100,10454.5,955.5,6962900,1.4977069725477908e-05,0.9927034209891845,955.5
37200,10449.5,949.5,6962800,1e-07,1.0,949.5
