time,underlying,option,time_to_maturity,implied_vol,delta,mid_price
3900,10482.0,88.5,6996100,8.783687094958698e-06,0.47518841325026984,88.5
4000,10475.5,86.5,6996000,8.87944887463813e-06,0.4650485857670004,86.5
4100,10472.5,84.5,6995900,8.82378803576137e-06,0.4598955399041087,84.5
4200,10466.5,81.0,6995800,8.753367205675955e-06,0.4496886118013295,81.0
4300,10464.5,81.5,6995700,8.88090405157098e-06,0.4473204704485143,81.5
4400,10458.5,78.5,6995600,8.848708568493614e-06,0.4374222666494238,78.5
4500,10458.0,77.5,6995500,8.776922549329317e-06,0.43602793659368017,77.5
4600,10451.5,75.5,6995400,8.849487246739175e-06,0.4261831178735994,75.5
4700,10457.5,77.5,6995300,8.7969860921503e-06,0.435383274850924,77.5
4800,10464.0,80.5,6995200,8.81019231033979e-06,0.4460130150390881,80.5
4900,10464.5,80.5,6995100,8.789888689391199e-06,0.4466798885824006,80.5
5000,10462.5,79.5,6995000,8.779733311814324e-06,0.44335491662338833,79.5
5100,10453.0,75.5,6994900,8.791051451850094e-06,0.4280552848776758,75.5
5200,10455.0,76.5,6994800,8.804527141710402e-06,0.4314043647211926,76.5
5300,10451.0,74.5,6994700,8.777014889176437e-06,0.42469344385762764,74.5
5400,10450.0,74.5,6994600,8.815988213502212e-06,0.4234544358853117,74.5
5500,10441.0,70.5,6994500,8.787727590247316e-06,0.40872176123514975,70.5
5600,10445.5,72.5,6994400,8.803968610623793e-06,0.4161077642603749,72.5
5700,10444.0,71.5,6994300,8.768027623669858e-06,0.4133174032925143,71.5
5800,10439.5,70.5,6994200,8.844092663820151e-06,0.40696362926684565,70.5
5900,10431.5,66.5,6994100,8.759858308230117e-06,0.3932174724838943,66.5
6000,10445.0,72.5,6994000,8.823315100124256e-06,0.41550615379758987,72.5
6100,10440.5,70.5,6993900,8.806858300522045e-06,0.408133329706905,70.5
6200,10447.0,72.5,6993800,8.74690028541561e-06,0.41792791930832834,72.5
6300,10440.5,70.5,6993700,8.806984233758788e-06,0.4081333298031938,70.5
6400,10442.5,71.5,6993600,8.8252896497332e-06,0.41152889443102236,71.5
6500,10443.5,71.5,6993500,8.787497590734847e-06,0.41271875229847965,71.5
6600,10440.0,70.5,6993400,8.825899758408033e-06,0.40754729291787495,70.5
6700,10426.0,64.5,6993300,8.813883837520087e-06,0.3852262088063184,64.5
6800,10432.5,67.5,6993200,8.819385270297752e-06,0.39555637019414025,67.5
6900,10433.0,67.5,6993100,8.801329267268649e-06,0.39612113667025356,67.5
7000,10431.5,66.5,6993000,8.760547374099102e-06,0.39321747415472846,66.5
7100,10435.0,68.5,6992900,8.823211805119359e-06,0.3995632460896358,68.5
7200,10438.5,69.5,6992800,8.788367507663224e-06,0.4047190675179575,69.5
7300,10437.0,69.5,6992700,8.8440297739149e-06,0.4029830948894037,69.5
7400,10438.5,69.5,6992600,8.788493198675349e-06,0.40471906764550225,69.5
7500,10441.5,70.5,6992500,8.770200902896879e-06,0.4093126097727919,70.5
7600,10441.5,70.5,6992400,8.77026361881583e-06,0.40931260981489503,70.5
7700,10436.0,68.5,6992300,8.786898428362818e-06,0.4007086020876391,68.5
7800,10440.5,70.5,6992200,8.80792890528666e-06,0.40813333052577705,70.5
7900,10447.5,73.5,6992100,8.821607344712824e-06,0.41948080575311975,73.5
8000,10442.5,71.5,6992000,8.826299403175809e-06,0.4115288950043186,71.5
8100,10447.5,73.5,6991900,8.821733515901221e-06,0.4194808057845623,73.5
8200,10451.0,74.5,6991800,8.778834952333438e-06,0.42469344408261467,74.5
8300,10440.5,70.5,6991700,8.808243863363518e-06,0.40813333076680125,70.5
8400,10444.5,71.5,6991600,8.750722246897711e-06,0.41391856568793295,71.5
8500,10447.0,72.5,6991500,8.748338943662862e-06,0.4179279197067315,72.5
8600,10441.0,70.5,6991400,8.789675746260497e-06,0.40872176263201926,70.5
8700,10436.5,68.5,6991300,8.769135804560028e-06,0.4012846727237927,68.5
8800,10432.5,66.5,6991200,8.72565783458086e-06,0.3943489538584426,66.5
8900,10431.0,66.5,6991100,8.779700422164595e-06,0.3926549532432003,66.5
9000,10432.0,66.5,6991000,8.743807094330932e-06,0.3937821373988671,66.5
9100,10423.5,63.5,6990900,8.80545409928618e-06,0.38115857038028417,63.5
9200,10424.5,63.5,6990800,8.771014602253752e-06,0.3822473208610391,63.5
9300,10422.5,62.5,6990700,8.742659807802259e-06,0.3786860575471861,62.5
9400,10425.5,63.5,6990600,8.736498837146358e-06,0.3833436669093415,63.5
9500,10425.5,63.5,6990500,8.73656098859993e-06,0.3833436622041558,63.5
9600,10431.5,66.5,6990400,8.762176722016193e-06,0.39321747810798535,66.5
9700,10426.0,63.5,6990300,8.71931317303775e-06,0.3838947285945437,63.5
9800,10428.0,64.5,6990200,8.695665777697632e-06,0.3867528084952866,64.5
9900,10427.0,63.5,6990100,8.684590060040856e-06,0.3850027643369808,63.5
10000,10419.5,61.5,6990000,8.746640441903299e-06,0.37401125776973476,61.5
10100,10425.0,63.5,6989900,8.754272270310232e-06,0.3827944966718913,63.5
10200,10421.0,61.5,6989800,8.696397427941693e-06,0.3756289615887135,61.5
10300,10422.5,62.5,6989700,8.743281875466936e-06,0.37868600979401057,62.5
10400,10425.0,63.5,6989600,8.754459131447416e-06,0.38279448256166965,63.5
10500,10427.0,63.5,6989500,8.684960772471222e-06,0.3850027360882841,63.5
10600,10431.5,65.5,6989400,8.667528437078121e-06,0.39197529520218766,65.5
10700,10428.0,64.5,6989300,8.696225772619795e-06,0.3867528105480528,64.5
10800,10434.0,66.5,6989200,8.672641512659498e-06,0.3960625494682075,66.5
10900,10439.0,68.0,6989100,8.631079700202383e-06,0.4036397174298803,68.0
11000,10447.5,71.5,6989000,8.637766739589953e-06,0.41757949775892095,71.5
11100,10439.0,68.5,6988900,8.67823413783152e-06,0.40419977333457374,68.5
11200,10447.5,71.5,6988800,8.637890336179642e-06,0.41757949779080694,71.5
11300,10443.0,69.5,6988700,8.622567331071246e-06,0.410055784914148,69.5
11400,10449.0,72.5,6988600,8.673154739608698e-06,0.42039138061599535,72.5
11500,10447.0,71.5,6988500,8.657241722200997e-06,0.41696280575225103,71.5
11600,10444.0,70.5,6988400,8.678412514957063e-06,0.41230384061766245,70.5
11700,10439.5,68.5,6988300,8.660037521521936e-06,0.4047898915782808,68.5
11800,10435.5,67.5,6988200,8.7133372060577e-06,0.3989779702737912,67.5
11900,10428.5,64.5,6988100,8.67934682259079e-06,0.38731124365088926,64.5
12000,10430.5,65.5,6988000,8.704156063120916e-06,0.39084391418878955,65.5
12100,10430.5,65.5,6987900,8.704218356228467e-06,0.39084391436261773,65.5
12200,10428.5,64.0,6987800,8.631527234024535e-06,0.3866528797032206,64.0
12300,10434.0,66.5,6987700,8.673572447980186e-06,0.3960625512251303,66.5
12400,10436.0,67.5,6987600,8.695405337842552e-06,0.3995560788616233,67.5
12500,10432.5,65.5,6987500,8.632819851808643e-06,0.3931153176409256,65.5
12600,10423.5,62.5,6987400,8.710527945931743e-06,0.37977564876069053,62.5
12700,10426.5,63.5,6987300,8.703764602704651e-06,0.3844476211281068,63.5
12800,10431.0,65.5,6987200,8.686789650499185e-06,0.39140853785729557,65.5
12900,10426.5,63.5,6987100,8.703888493824054e-06,0.384447611711563,63.5
13000,10426.5,63.5,6987000,8.703950441379814e-06,0.38444760700325753,63.5
13100,10423.0,62.5,6986900,8.72794901447055e-06,0.3792298228088885,62.5
13200,10415.5,59.5,6986800,8.694180342258258e-06,0.36688575777971,59.5
13300,10414.0,58.5,6986700,8.650360716361781e-06,0.3638248994856857,58.5
13400,10414.5,58.5,6986600,8.632856223948396e-06,0.364331498808278,58.5
13500,10411.0,57.5,6986500,8.66074620449119e-06,0.3592741665025985,57.5
13600,10405.5,55.5,6986400,8.657109448804957e-06,0.3506164863236837,55.5
13700,10406.0,55.5,6986300,8.639891013258626e-06,0.3510951073854207,55.5
13800,10381.5,47.5,6986200,8.629346112882663e-06,0.3134091112947699,47.5
13900,10392.5,50.5,6986100,8.607135795444199e-06,0.3296150322643675,50.5
14000,10379.5,46.5,6986000,8.59801001395297e-06,0.30975302646864716,46.5
14100,10393.5,51.5,6985900,8.6728060931536e-06,0.3324080230770742,51.5
14200,10406.5,55.5,6985800,8.622907508351664e-06,0.3515756779628989,55.5
14300,10396.5,51.5,6985700,8.571334063900962e-06,0.335075770520043,51.5
14400,10404.0,54.5,6985600,8.61131204832242e-06,0.3474641144898448,54.5
14500,10405.5,55.5,6985500,8.657667086959724e-06,0.3506164858442023,55.5
14600,10405.0,54.5,6985400,8.577016020969146e-06,0.3484157858144834,54.5
14700,10417.0,59.5,6985300,8.642048478536242e-06,0.36842140887377023,59.5
14800,10409.5,56.5,6985200,8.61670368095518e-06,0.35616774615703,56.5
14900,10414.0,58.5,6985100,8.651351402044404e-06,0.36382489982287375,58.5
15000,10425.0,62.5,6985000,8.66046289290331e-06,0.3814242641961362,62.5
15100,10428.5,63.5,6984900,8.63525947565018e-06,0.38667961845375604,63.5
15200,10433.0,65.5,6984800,8.616494162175244e-06,0.3936886214649744,65.5
15300,10438.0,67.5,6984700,8.623674118939966e-06,0.4018916863835592,67.5
15400,10438.5,67.5,6984600,8.605277599065496e-06,0.4024814883667496,67.5
15500,10440.5,68.5,6984500,8.62515806457093e-06,0.40597740014932804,68.5
15600,10445.0,69.5,6984400,8.549629679271824e-06,0.41249269399290484,69.5
15700,10446.0,70.5,6984300,8.604949957247568e-06,0.4147425394394898,70.5
15800,10457.5,75.0,6984200,8.573953629098411e-06,0.4334232578489536,75.0
15900,10469.0,80.5,6984100,8.612157054236581e-06,0.45282327245806336,80.5
16000,10461.5,77.5,6984000,8.64373032058284e-06,0.44062318240098025,77.5
16100,10457.5,75.5,6983900,8.620159986956035e-06,0.43382313613251433,75.5
16200,10471.0,81.5,6983800,8.62071034320221e-06,0.45620092294226094,81.5
16300,10466.5,79.5,6983700,8.623873738757315e-06,0.44874882487515255,79.5
16400,10464.0,78.5,6983600,8.634444379778017e-06,0.44468248415015477,78.5
16500,10470.0,80.5,6983500,8.57119119724986e-06,0.4542242668915294,80.5
16600,10469.5,80.5,6983400,8.591934495794852e-06,0.45352209543349126,80.5
16700,10474.0,82.5,6983300,8.586867849652851e-06,0.46100061401835035,82.5
16800,10478.0,84.5,6983200,8.599937331712146e-06,0.46774902011212016,84.5
16900,10482.5,86.5,6983100,8.587382696349914e-06,0.4752176207991481,86.5
17000,10476.5,84.5,6983000,8.663642718127676e-06,0.46556562975413573,84.5
17100,10483.0,87.5,6982900,8.652809267324109e-06,0.4763035552096888,87.5
17200,10480.0,85.5,6982800,8.605748476507327e-06,0.4711140811350473,85.5
17300,10483.0,87.5,6982700,8.652934045716346e-06,0.4763035584726221,87.5
17400,10481.5,86.5,6982600,8.632313436220317e-06,0.4737272756743017,86.5
17500,10481.0,86.5,6982500,8.653841713332082e-06,0.4729845090289976,86.5
17600,10475.0,83.5,6982400,8.636389110465303e-06,0.46293367866176094,83.5
17700,10476.0,84.5,6982300,8.685214018747452e-06,0.4648448956669958,84.5
17800,10475.0,83.5,6982200,8.636512800934747e-06,0.4629336786608979,83.5
17900,10470.0,81.0,6982100,8.617656115354963e-06,0.45451309561458486,81.0
18000,10466.0,79.5,6982000,8.645390130339227e-06,0.4480635410007523,79.5
18100,10455.5,75.5,6981900,8.700697199654525e-06,0.4312309801407247,75.5
18200,10463.0,78.5,6981800,8.676139904280707e-06,0.4433350539075111,78.5
18300,10464.5,78.5,6981700,8.615287415110847e-06,0.4453609216456931,78.5
18400,10470.0,81.5,6981600,8.663568058190513e-06,0.454799134097085,81.5
18500,10470.5,81.5,6981500,8.64289406233999e-06,0.4554983560289932,81.5
18600,10467.5,80.5,6981400,8.675628448044724e-06,0.45074660711171044,80.5
18700,10460.5,77.5,6981300,8.685660315924202e-06,0.4392952508312283,77.5
18800,10463.5,79.5,6981200,8.747819680703081e-06,0.444684726024519,79.5
18900,10469.0,81.5,6981100,8.705268782348706e-06,0.4534106104448714,81.5
19000,10469.0,81.5,6981000,8.705331131727854e-06,0.453410610444082,81.5
19100,10468.5,81.5,6980900,8.726047895220666e-06,0.45272125222531046,81.5
19200,10464.5,79.5,6980800,8.707375905787744e-06,0.4460268392393114,79.5
19300,10467.5,80.5,6980700,8.676063416935677e-06,0.45074660710547554,80.5
19400,10466.5,80.5,6980600,8.717195692888944e-06,0.4493783851349829,80.5
19500,10469.0,81.5,6980500,8.705642898720302e-06,0.45341061044013553,81.5
19600,10467.5,80.5,6980400,8.67624985220369e-06,0.4507466071028047,80.5
19700,10460.5,78.5,6980300,8.778073293832478e-06,0.44002033637256743,78.5
19800,10463.0,78.5,6980200,8.677134217055401e-06,0.44333505389436106,78.5
19900,10461.5,78.5,6980100,8.737877400940296e-06,0.4413371208887655,78.5
20000,10456.5,75.5,6980000,8.662277621703874e-06,0.4325212100807187,75.5
20100,10448.0,72.5,6979900,8.717135807256572e-06,0.4191543494179635,72.5
20200,10441.0,69.5,6979800,8.703228637190546e-06,0.407659494058407,69.5
20300,10436.5,67.5,6979700,8.681979330431942e-06,0.400136489735719,67.5
20400,10447.0,71.5,6979600,8.662759731023485e-06,0.4169628073164367,71.5
20500,10449.0,72.5,6979500,8.678807114560676e-06,0.4203913817018389,72.5
20600,10451.5,74.5,6979400,8.76711414427587e-06,0.4253169961132087,74.5
20700,10451.0,73.5,6979300,8.694096249079638e-06,0.42380481915395257,73.5
20800,10457.5,76.5,6979200,8.71511135746436e-06,0.43461095360668955,76.5
20900,10455.0,75.5,6979100,8.722205879303288e-06,0.43059018922672593,75.5
21000,10450.0,73.5,6979000,8.733158849288858e-06,0.4225559917200522,73.5
21100,10452.0,74.0,6978900,8.701629789516968e-06,0.4255061762421623,74.0
21200,10454.5,75.5,6978800,8.742130928754931e-06,0.4299522483084412,75.5
21300,10460.5,77.5,6978700,8.687278138442469e-06,0.43929525082104026,77.5
21400,10461.5,78.5,6978600,8.73881642151925e-06,0.44133712088111876,78.5
21500,10458.0,76.5,6978500,8.69561858033098e-06,0.4352609477976267,76.5
21600,10457.0,76.5,6978400,8.735514545239355e-06,0.433963884316104,76.5
21700,10455.0,75.5,6978300,8.722705828956948e-06,0.4305901892475523,75.5
21800,10457.5,76.5,6978200,8.715735788734581e-06,0.43461095361484214,76.5
21900,10456.5,75.5,6978100,8.66345682856257e-06,0.4325212101054592,75.5
22000,10456.0,75.5,6978000,8.683336820261282e-06,0.4318746456265439,75.5
22100,10458.5,77.5,6977900,8.767995317431964e-06,0.4366754990847008,77.5
22200,10457.5,76.5,6977800,8.715985598828172e-06,0.43461095361811386,76.5
22300,10452.5,74.5,6977700,8.729066340149046e-06,0.426572308331281,74.5
22400,10452.5,74.5,6977600,8.729128891145277e-06,0.4265723083367468,74.5
22500,10456.0,75.5,6977500,8.68364793485419e-06,0.43187464563507055,75.5
22600,10462.5,78.5,6977400,8.699132613821868e-06,0.4426660075783624,78.5
22700,10473.0,83.5,6977300,8.723529860463808e-06,0.4600865384419611,83.5
22800,10480.5,86.5,6977200,8.678572399722095e-06,0.47224540002879817,86.5
22900,10476.0,84.5,6977100,8.688449937018977e-06,0.4648448956486564,84.5
23000,10484.0,88.5,6977000,8.69742780127811e-06,0.4781117739782961,88.5
23100,10478.5,85.5,6976900,8.673403222914102e-06,0.4689083470836499,85.5
23200,10474.5,83.5,6976800,8.660894071400724e-06,0.46221674134976587,83.5
23300,10475.0,84.5,6976700,8.730903880651237e-06,0.4634138378923883,84.5
23400,10473.5,83.5,6976600,8.703012648252203e-06,0.4607932009649484,83.5
23500,10472.0,82.5,6976500,8.674731069704867e-06,0.45815484998422684,82.5
23600,10478.5,85.5,6976400,8.67371402938147e-06,0.46890834708251117,85.5
23700,10481.5,87.5,6976300,8.726947763875247e-06,0.47409496722471983,87.5
23800,10479.5,86.5,6976200,8.721996947130784e-06,0.47077802648395844,86.5
23900,10478.0,85.5,6976100,8.695181612621577e-06,0.4681802797398806,85.5
24000,10478.5,86.5,6976000,8.764807044834344e-06,0.4693249020225134,86.5
24100,10474.0,84.5,6975900,8.773498045718943e-06,0.46199646160104646,84.5
24200,10472.0,83.5,6975800,8.766295822545193e-06,0.45868328279619547,83.5
24300,10474.5,84.5,6975700,8.752590877686193e-06,0.46270345431161075,84.5
24400,10474.5,84.5,6975600,8.7526536145725e-06,0.46270345431119203,84.5
24500,10467.5,81.5,6975500,8.77066801307549e-06,0.45135220414785304,81.5
24600,10465.0,79.5,6975400,8.690350444090959e-06,0.4467025753887757,79.5
24700,10459.5,77.5,6975300,8.729564949615905e-06,0.43797942442739735,77.5
24800,10462.5,78.5,6975200,8.700504370442758e-06,0.44266600756238916,78.5
24900,10463.0,78.5,6975100,8.680305872017173e-06,0.44333505385270594,78.5
25000,10467.5,80.5,6975000,8.679607743572979e-06,0.450746607054825,80.5
25100,10471.0,82.5,6974900,8.717401944498062e-06,0.45675230750055745,82.5
25200,10471.5,82.5,6974800,8.696640222154126e-06,0.45745190813025316,82.5
25300,10467.5,80.5,6974700,8.679794407427975e-06,0.45074660705216535,80.5
25400,10465.5,80.5,6974600,8.761924226971676e-06,0.44802288368909166,80.5
25500,10466.0,80.5,6974500,8.741510432751015e-06,0.4486990578296646,80.5
25600,10463.0,78.5,6974400,8.6807414687077e-06,0.4433350538470197,78.5
25700,10464.5,79.5,6974300,8.711432560457476e-06,0.44602683918304586,79.5
25800,10465.5,80.5,6974200,8.762175489686444e-06,0.4480228836858124,80.5
25900,10462.5,78.5,6974100,8.70119049215206e-06,0.4426660075544325,78.5
26000,10465.5,80.5,6974000,8.762301129150304e-06,0.44802288368417365,80.5
26100,10460.0,77.5,6973900,8.710367426890543e-06,0.4386358373303957,77.5
26200,10459.5,77.5,6973800,8.730503723534966e-06,0.43797942442724175,77.5
26300,10456.5,76.5,6973700,8.758341818099182e-06,0.43331971524342594,76.5
26400,10463.0,78.5,6973600,8.681239373806483e-06,0.44333505384053107,78.5
26500,10461.0,78.5,6973500,8.762194904126814e-06,0.44067722861494,78.5
26600,10461.0,77.5,6973400,8.670451380489733e-06,0.43995769049088046,77.5
26700,10464.5,79.5,6973300,8.712057164560656e-06,0.44602683917443153,79.5
26800,10467.5,80.5,6973200,8.680727907386102e-06,0.450746607038874,80.5
26900,10463.5,79.5,6973100,8.752898961009558e-06,0.44468472596400527,79.5
27000,10458.0,76.5,6973000,8.699047271236858e-06,0.43526094782672203,76.5
27100,10458.0,76.5,6972900,8.69910964861945e-06,0.4352609478272615,76.5
27200,10464.0,79.5,6972800,8.732741729515463e-06,0.4453542315340148,79.5
27300,10462.0,78.5,6972700,8.722301681669252e-06,0.44200003857037196,78.5
27400,10460.0,77.5,6972600,8.71117938694464e-06,0.4386358373277707,77.5
27500,10457.5,76.5,6972500,8.71929761179489e-06,0.43461095366203367,76.5
27600,10454.5,75.5,6972400,8.746142253149304e-06,0.4299522485087883,75.5
27700,10450.5,73.5,6972300,8.717920062571726e-06,0.42317904340591295,73.5
27800,10438.0,68.5,6972200,8.725716406021364e-06,0.40302671146583724,68.5
27900,10442.0,69.5,6972100,8.67048656238384e-06,0.40885265768982126,69.5
28000,10443.0,70.5,6972000,8.726485964331131e-06,0.4110998692047003,70.5
28100,10441.5,69.5,6971900,8.689398837092802e-06,0.4082548422239187,69.5
28200,10444.0,70.5,6971800,8.68873855876233e-06,0.4123038455116837,70.5
28300,10433.5,66.5,6971700,8.70166293087388e-06,0.3954891625151527,66.5
28400,10440.5,69.5,6971600,8.727077566294877e-06,0.4070666025473995,69.5
28500,10440.0,68.5,6971500,8.651846087088558e-06,0.40538243490345477,68.5
28600,10437.0,67.5,6971400,8.668759812038869e-06,0.40071921742975913,67.5
28700,10442.0,69.5,6971300,8.670984072868112e-06,0.40885265801504167,69.5
28800,10440.0,69.5,6971200,8.746031888463747e-06,0.4064761348459463,69.5
28900,10446.0,71.5,6971100,8.706337585097039e-06,0.41573733781685684,71.5
29000,10445.0,71.5,6971000,8.744589189954368e-06,0.41452226478239196,71.5
29100,10441.5,69.5,6970900,8.690022115374427e-06,0.4082548426602944,69.5
29200,10443.0,70.5,6970800,8.727237087272313e-06,0.41109986961902883,70.5
29300,10449.0,72.5,6970700,8.684283672193271e-06,0.420391382761985,72.5
29400,10449.5,73.5,6970600,8.75782898807624e-06,0.42193564350724155,73.5
29500,10445.5,71.5,6970500,8.72582119854814e-06,0.41512851298947373,71.5
29600,10440.0,69.5,6970400,8.746533806744815e-06,0.40647613527362836,69.5
29700,10440.0,69.5,6970300,8.74659655260675e-06,0.406476135327104,69.5
29800,10444.0,70.5,6970200,8.689735789014765e-06,0.4123038459868429,70.5
29900,10443.5,70.5,6970100,8.708750597700883e-06,0.4117005956791844,70.5
30000,10444.0,70.5,6970000,8.68986046694329e-06,0.41230384604628223,70.5
30100,10440.5,69.5,6969900,8.72814186855158e-06,0.4070666033981473,69.5
30200,10433.5,66.5,6969800,8.702849093227914e-06,0.39548916488887415,66.5
30300,10435.5,66.5,6969700,8.630150172997285e-06,0.3977963119966321,66.5
30400,10431.5,65.5,6969600,8.679833913476453e-06,0.3919753264759158,65.5
30500,10431.5,65.0,6969500,8.632136232375984e-06,0.39134403654466476,65.0
30600,10427.0,63.0,6969400,8.64912239699483e-06,0.3843291927854764,63.0
30700,10425.5,63.5,6969300,8.749767304320734e-06,0.3833426642247703,63.5
30800,10425.0,63.5,6969200,8.767194000663769e-06,0.38279352262659383,63.5
30900,10430.0,64.5,6969100,8.638026140620268e-06,0.38899899707194546,64.5
31000,10427.0,63.5,6969000,8.697655545963104e-06,0.3850017704392001,63.5
31100,10427.0,63.5,6968900,8.697717609028996e-06,0.38500176572640354,63.5
31200,10430.5,65.5,6968800,8.71614092545582e-06,0.3908439477386613,65.5
31300,10422.5,62.5,6968700,8.756376237269491e-06,0.37868500655555914,62.5
31400,10425.5,63.5,6968600,8.750204390129898e-06,0.3833426312563145,63.5
31500,10426.5,63.5,6968500,8.71543368588124e-06,0.384446735587165,63.5
31600,10428.5,64.5,6968400,8.691609794103298e-06,0.3873112867884323,64.5
31700,10430.0,64.5,6968300,8.638522086050865e-06,0.38899899859603904,64.5
31800,10432.0,65.5,6968200,8.662753276845732e-06,0.3925442470355378,65.5
31900,10432.0,65.5,6968100,8.662815448218955e-06,0.3925442471865478,65.5
32000,10433.0,66.5,6968000,8.722089197392267e-06,0.3949179778461882,66.5
32100,10429.5,64.5,6967900,8.656520085159338e-06,0.38843433746056766,64.5
32200,10427.0,63.0,6967800,8.650109939365368e-06,0.38432911663196323,63.0
32300,10428.0,64.5,6967700,8.709698201974136e-06,0.3867528601063795,64.5
32400,10431.5,65.5,6967600,8.681079808085634e-06,0.3919753296542281,65.5
32500,10430.5,65.5,6967500,8.716954191540782e-06,0.3908439500229936,65.5
32600,10437.0,67.5,6967400,8.671248099822462e-06,0.40071922070236354,67.5
32700,10439.0,68.5,6967300,8.691676975713459e-06,0.40419978672257645,68.5
32800,10439.0,68.5,6967200,8.691739356448618e-06,0.40419978678500873,68.5
32900,10440.5,69.5,6967100,8.729895686242601e-06,0.4070666048015563,69.5
33000,10440.0,68.5,6967000,8.654639968561284e-06,0.40538243736697777,68.5
33100,10436.5,67.5,6966900,8.689952096511591e-06,0.40013650082028374,67.5
33200,10435.0,67.5,6966800,8.745014589071957e-06,0.3984021592553877,67.5
33300,10438.5,68.5,6966700,8.71062033875118e-06,0.4036120646817293,68.5
33400,10438.0,68.5,6966600,8.729223053739994e-06,0.4030267154214508,68.5
33500,10436.5,67.5,6966500,8.690201599559317e-06,0.40013650116810473,67.5
33600,10433.5,66.5,6966400,8.704972911019062e-06,0.39548916914311233,66.5
33700,10425.0,63.5,6966300,8.769008892762068e-06,0.3827933860947797,63.5
33800,10434.0,66.5,6966200,8.686948890050752e-06,0.3960625765792304,66.5
33900,10434.0,66.5,6966100,8.687011250761187e-06,0.39606257669790834,66.5
34000,10434.5,66.5,6966000,8.668893690559633e-06,0.3966382228395716,66.5
34100,10435.0,67.5,6965900,8.745579577402908e-06,0.3984021601845241,67.5
34200,10429.0,64.5,6965800,8.67554507238897e-06,0.38787177817413193,64.5
34300,10430.0,65.0,6965700,8.688057674678595e-06,0.3896437439274715,65.0
34400,10427.5,64.5,6965600,8.778632720117852e-06,0.3868773032221722,64.5
34500,10438.0,68.5,6965500,8.729912356533144e-06,0.4030267162001144,68.5
34600,10438.0,68.5,6965400,8.729975028522155e-06,0.40302671627092934,68.5
34700,10435.5,67.5,6965300,8.72765078580922e-06,0.39897799248489074,67.5
34800,10437.5,68.5,6965200,8.748613393177112e-06,0.4024437188883252,68.5
